run_id,fold_id,protocol,model,train_start,train_end,test_start,test_end,runtime_seconds,notes,full_n,full_mae,full_rmse,full_mape,full_smape,full_wape,full_mase,full_rmsse,full_r2,full_bias,paired_n,paired_mae,paired_rmse,paired_mape,paired_smape,paired_wape,paired_mase,paired_rmsse,paired_r2,paired_bias,paired_seasonal_naive_n,paired_seasonal_naive_mae,paired_seasonal_naive_rmse,paired_seasonal_naive_mape,paired_seasonal_naive_smape,paired_seasonal_naive_wape,paired_seasonal_naive_mase,paired_seasonal_naive_rmsse,paired_seasonal_naive_r2,paired_seasonal_naive_bias,paired_mae_skill_vs_seasonal_naive,paired_rmse_skill_vs_seasonal_naive,full_interval_95_coverage,full_interval_95_mean_width,full_interval_95_winkler,paired_interval_95_coverage,paired_interval_95_mean_width,paired_interval_95_winkler,forecast_origin,target_available_through,target_publication_delay_months
ablation_20260811T165312Z_69334f2b,one_step_201608,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2016-07,2016-08,2016-08,0.08331439993344247,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1543597.9716663044,1543597.9716663044,33.807557555521676,28.91913153619381,33.80755755552168,9.00666621976791,6.878907787888381,,1543597.9716663044,1.0,1543597.9716663044,1543597.9716663044,33.807557555521676,28.91913153619381,33.80755755552168,9.00666621976791,6.878907787888381,,1543597.9716663044,1.0,2182871.0,2182871.0,47.80878073395962,38.58521929074479,47.80878073395962,12.736729937904574,9.727771477728925,,2182871.0,0.2928588214024995,0.2928588214024995,,,,,,,2016-07-31,2016-04-01,3
ablation_20260811T165312Z_69334f2b,one_step_201609,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2016-08,2016-09,2016-09,0.03398599999491125,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,844924.9416492842,844924.9416492842,21.044574666290178,19.041023466023592,21.044574666290178,4.668629178316955,3.404275097911478,,844924.9416492842,1.0,844924.9416492842,844924.9416492842,21.044574666290178,19.041023466023592,21.044574666290178,4.668629178316955,3.404275097911478,,844924.9416492842,1.0,1400392.0,1400392.0,34.87961184877445,29.699991050080104,34.87961184877445,7.737860051236867,5.642299543920073,,1400392.0,0.3966511222220034,0.3966511222220034,,,,,,,2016-08-31,2016-05-01,3
ablation_20260811T165312Z_69334f2b,one_step_201610,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2016-09,2016-10,2016-10,0.0348744000075385,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,436915.7387437844,436915.7387437844,13.694984247535974,12.817319316837345,13.694984247535974,2.214015505879933,1.446012853922547,,436915.7387437844,1.0,436915.7387437844,436915.7387437844,13.694984247535974,12.817319316837345,13.694984247535974,2.214015505879933,1.446012853922547,,436915.7387437844,1.0,971472.0,971472.0,30.450479479578004,26.426917876971874,30.450479479578,4.922812068323068,3.2151760045650883,,971472.0,0.5502539046480142,0.5502539046480142,,,,,,,2016-09-30,2016-06-01,3
ablation_20260811T165312Z_69334f2b,one_step_201611,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2016-10,2016-11,2016-11,0.03452169999945909,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,543763.1932577542,543763.1932577542,28.929344590423845,33.82151605272268,28.929344590423845,2.534559220667561,1.5415387615053247,,-543763.1932577542,1.0,543763.1932577542,543763.1932577542,28.929344590423845,33.82151605272268,28.929344590423845,2.534559220667561,1.5415387615053247,,-543763.1932577542,1.0,357373.0,357373.0,19.012994613287223,17.36243518048653,19.012994613287226,1.6657674583323068,1.0131328097345182,,357373.0,-0.5215564501452381,-0.5215564501452381,,,,,,,2016-10-31,2016-07-01,3
ablation_20260811T165312Z_69334f2b,one_step_201612,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2016-11,2016-12,2016-12,0.0345396000193432,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,289851.4066533053,289851.4066533053,17.788067824054878,19.52459162430548,17.78806782405488,1.2285251206052568,0.6931426243905522,,-289851.4066533053,1.0,289851.4066533053,289851.4066533053,17.788067824054878,19.52459162430548,17.78806782405488,1.2285251206052568,0.6931426243905522,,-289851.4066533053,1.0,84336.0,84336.0,5.175667440537451,5.045108423529243,5.175667440537451,0.35745520702368977,0.2016787741193286,,84336.0,-2.436864525864462,-2.436864525864462,,,,,,,2016-11-30,2016-08-01,3
ablation_20260811T165312Z_69334f2b,one_step_201701,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2016-12,2017-01,2017-01,0.0336561999283731,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,497047.3694463922,497047.3694463922,31.692496636349688,37.66023023688245,31.69249663634969,2.000548825406374,1.1282759900141839,,-497047.3694463922,1.0,497047.3694463922,497047.3694463922,31.692496636349688,37.66023023688245,31.69249663634969,2.000548825406374,1.1282759900141839,,-497047.3694463922,1.0,122943.0,122943.0,7.839032763220313,7.543369172768329,7.839032763220314,0.4948290431873265,0.2790752824923147,,122943.0,-3.0429090671806627,-3.0429090671806627,,,,,,,2016-12-31,2016-09-01,3
ablation_20260811T165312Z_69334f2b,one_step_201702,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-01,2017-02,2017-02,0.031130999908782542,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,788836.3164629759,788836.3164629759,55.07318199584847,76.00136779967232,55.07318199584847,3.0796214371907267,1.7549281490668514,,-788836.3164629759,1.0,788836.3164629759,788836.3164629759,55.07318199584847,76.00136779967232,55.07318199584847,3.0796214371907267,1.7549281490668514,,-788836.3164629759,1.0,85162.0,85162.0,5.945647059152074,5.7739963374359204,5.945647059152074,0.33247292925102817,0.189460332786093,,85162.0,-8.262773495960356,-8.262773495960356,,,,,,,2017-01-31,2016-10-01,3
ablation_20260811T165312Z_69334f2b,one_step_201703,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-02,2017-03,2017-03,0.030445300042629242,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1079886.7134310924,1079886.7134310924,58.559772668322374,82.80497532148274,58.559772668322374,4.198419017933991,2.407094810909399,,-1079886.7134310924,1.0,1079886.7134310924,1079886.7134310924,58.559772668322374,82.80497532148274,58.559772668322374,4.198419017933991,2.407094810909399,,-1079886.7134310924,1.0,54686.0,54686.0,2.9654959990802983,2.9221676171931565,2.9654959990802983,0.21261002618066627,0.12189647783622906,,54686.0,-18.747041535879244,-18.747041535879244,,,,,,,2017-02-28,2016-11-01,3
ablation_20260811T165312Z_69334f2b,one_step_201704,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-03,2017-04,2017-04,0.0316583999665454,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1450436.720739121,1450436.720739121,63.65646395799065,93.3765777328486,63.65646395799066,5.678814046043012,3.249427392384492,,-1450436.720739121,1.0,1450436.720739121,1450436.720739121,63.65646395799065,93.3765777328486,63.65646395799066,5.678814046043012,3.249427392384492,,-1450436.720739121,1.0,229300.0,229300.0,10.063470523642792,10.596666740607647,10.063470523642792,0.8977655089248605,0.5137030043572499,,-229300.0,-5.325498127950811,-5.325498127950811,,,,,,,2017-03-31,2016-12-01,3
ablation_20260811T165312Z_69334f2b,one_step_201705,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-04,2017-05,2017-05,0.0314093999331817,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1128100.6392093427,1128100.6392093427,36.44581137386974,44.567261382931,36.44581137386974,4.440532582764021,2.539420485797305,,-1128100.6392093427,1.0,1128100.6392093427,1128100.6392093427,36.44581137386974,44.567261382931,36.44581137386974,4.440532582764021,2.539420485797305,,-1128100.6392093427,1.0,345634.0,345634.0,11.166478530873762,11.826796899192976,11.166478530873762,1.3605160615694374,0.7780423392040896,,-345634.0,-2.26385899306591,-2.26385899306591,,,,,,,2017-04-30,2017-01-01,3
ablation_20260811T165312Z_69334f2b,one_step_201706,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-05,2017-06,2017-06,0.03070930007379502,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,642930.7408146649,642930.7408146649,18.4243437537516,20.293847903008505,18.424343753751604,2.548047133307509,1.4544402343628202,,-642930.7408146649,1.0,642930.7408146649,642930.7408146649,18.4243437537516,20.293847903008505,18.424343753751604,2.548047133307509,1.4544402343628202,,-642930.7408146649,1.0,793423.0,793423.0,22.736971754702296,25.653371692645045,22.736971754702296,3.1444743147427525,1.7948843643821146,,-793423.0,0.1896746870021856,0.1896746870021856,,,,,,,2017-05-31,2017-02-01,3
ablation_20260811T165312Z_69334f2b,one_step_201707,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-06,2017-07,2017-07,0.03118789999280125,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1042764.8072607974,1042764.8072607974,20.72066157456903,23.115504281256065,20.720661574569025,4.165617165793139,2.370766080258152,,-1042764.8072607974,1.0,1042764.8072607974,1042764.8072607974,20.72066157456903,23.115504281256065,20.720661574569025,4.165617165793139,2.370766080258152,,-1042764.8072607974,1.0,1549944.0,1549944.0,30.79876196426102,36.40488961168907,30.79876196426102,6.191687029962553,3.5238575716342027,,-1549944.0,0.32722420470623625,0.32722420470623625,,,,,,,2017-06-30,2017-03-01,3
ablation_20260811T165312Z_69334f2b,one_step_201708,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-07,2017-08,2017-08,0.03464309999253601,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,912140.7244416699,912140.7244416699,14.423733064875119,15.544803549602035,14.423733064875119,3.646865792301574,2.0813795702786435,,-912140.7244416699,1.0,912140.7244416699,912140.7244416699,14.423733064875119,15.544803549602035,14.423733064875119,3.646865792301574,2.0813795702786435,,-912140.7244416699,1.0,1758051.0,1758051.0,27.800160281143498,32.28825337646268,27.800160281143498,7.028933015731799,4.011630373315207,,-1758051.0,0.4811636724749908,0.4811636724749908,,,,,,,2017-07-31,2017-04-01,3
ablation_20260811T165312Z_69334f2b,one_step_201709,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-08,2017-09,2017-09,0.03044999996200204,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,808059.0576988682,808059.0576988682,15.226608469952035,16.48138657180612,15.226608469952037,3.218563010320579,1.8473393963152318,,-808059.0576988682,1.0,808059.0576988682,808059.0576988682,15.226608469952035,16.48138657180612,15.226608469952037,3.218563010320579,1.8473393963152318,,-808059.0576988682,1.0,1291958.0,1291958.0,24.34492681963516,27.719013608718814,24.344926819635162,5.145970693688295,2.953602077775431,,-1291958.0,0.37454696073798976,0.37454696073798976,,,,,,,2017-08-31,2017-05-01,3
ablation_20260811T165312Z_69334f2b,one_step_201710,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-09,2017-10,2017-10,0.03409500000998378,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,50504.66524789343,50504.66524789343,1.2904388146509131,1.2821660305874285,1.290438814650913,0.1969919592291129,0.11418617085855656,,50504.66524789343,1.0,50504.66524789343,50504.66524789343,1.2904388146509131,1.2821660305874285,1.290438814650913,0.1969919592291129,0.11418617085855656,,50504.66524789343,1.0,723425.0,723425.0,18.484147848653944,20.36642819850472,18.48414784865394,2.8216979046557507,1.6355940633978716,,-723425.0,0.9301867294496411,0.9301867294496411,,,,,,,2017-09-30,2017-06-01,3
ablation_20260811T165312Z_69334f2b,one_step_201711,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-10,2017-11,2017-11,0.03186340001411736,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,889041.6402012492,889041.6402012492,38.75766954819782,32.46611480296245,38.75766954819782,3.305746923878412,1.9082608338442788,,889041.6402012492,1.0,889041.6402012492,889041.6402012492,38.75766954819782,32.46611480296245,38.75766954819782,3.305746923878412,1.9082608338442788,,889041.6402012492,1.0,414222.0,414222.0,18.057961145621306,19.850235008165864,18.05796114562131,1.5402125619141944,0.8890962845539102,,-414222.0,-1.1462926648059475,-1.1462926648059475,,,,,,,2017-10-31,2017-07-01,3
ablation_20260811T165312Z_69334f2b,one_step_201712,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-11,2017-12,2017-12,0.03212099999655038,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1124301.2564434134,1124301.2564434134,55.077087577194476,43.184660841422215,55.07708757719447,3.9691970874096354,2.2728880920279018,,1124301.2564434134,1.0,1124301.2564434134,1124301.2564434134,55.077087577194476,43.184660841422215,55.07708757719447,3.9691970874096354,2.2728880920279018,,1124301.2564434134,1.0,411852.0,411852.0,20.175738969286094,22.439395945400367,20.175738969286094,1.4539890883116784,0.8326002493665179,,-411852.0,-1.72986717666398,-1.72986717666398,,,,,,,2017-11-30,2017-08-01,3
ablation_20260811T165312Z_69334f2b,one_step_201801,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2017-12,2018-01,2018-01,0.03399049991276115,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,982337.4700105148,982337.4700105148,48.02805351335131,38.72792035661076,48.02805351335131,3.354252819911806,1.9330294479129895,,982337.4700105148,1.0,982337.4700105148,982337.4700105148,48.02805351335131,38.72792035661076,48.02805351335131,3.354252819911806,1.9330294479129895,,982337.4700105148,1.0,476997.0,476997.0,23.321147916166545,26.399478648526365,23.321147916166545,1.6287361331359433,0.938627789039018,,-476997.0,-1.0594206462734879,-1.0594206462734879,,,,,,,2017-12-31,2017-09-01,3
ablation_20260811T165312Z_69334f2b,one_step_201802,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-01,2018-02,2018-02,0.036105699953623116,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1093886.0168512263,1093886.0168512263,60.541991233847405,46.47388388116557,60.541991233847405,3.6840459931072145,2.1421858209592863,,1093886.0168512263,1.0,1093886.0168512263,1093886.0168512263,60.541991233847405,46.47388388116557,60.541991233847405,3.6840459931072145,2.1421858209592863,,1093886.0168512263,1.0,374480.0,374480.0,20.72589330880408,23.12201543361188,20.72589330880408,1.2611931428376801,0.7333540550614217,,-374480.0,-1.9210799424568101,-1.9210799424568101,,,,,,,2018-01-31,2017-10-01,3
ablation_20260811T165312Z_69334f2b,one_step_201803,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-02,2018-03,2018-03,0.03431939997244626,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,912147.0329407891,912147.0329407891,40.182352347746395,33.45987076483342,40.182352347746395,3.060676174984242,1.7891430172067935,,912147.0329407891,1.0,912147.0329407891,912147.0329407891,40.182352347746395,33.45987076483342,40.182352347746395,3.060676174984242,1.7891430172067935,,912147.0329407891,1.0,425943.0,425943.0,18.763851756306885,20.706522333587337,18.763851756306885,1.429236235958835,0.8354716034334589,,-425943.0,-1.141476753792853,-1.141476753792853,,,,,,,2018-02-28,2017-11-01,3
ablation_20260811T165312Z_69334f2b,one_step_201804,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-03,2018-04,2018-04,0.033346999902278185,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,611827.9314984577,611827.9314984577,21.313820761614082,19.261174641751854,21.31382076161408,2.045731395115911,1.2020129230751881,,611827.9314984577,1.0,611827.9314984577,611827.9314984577,21.313820761614082,19.261174641751854,21.31382076161408,2.045731395115911,1.2020129230751881,,611827.9314984577,1.0,592031.0,592031.0,20.62416893654185,22.995482517648206,20.62416893654185,1.9795376138118026,1.1631193612201416,,-592031.0,-0.033439011636988036,-0.033439011636988036,,,,,,,2018-03-31,2017-12-01,3
ablation_20260811T165312Z_69334f2b,one_step_201805,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-04,2018-05,2018-05,0.03320440009701997,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,687202.4162855214,687202.4162855214,18.129483319074655,16.622680293571573,18.129483319074655,2.285283687811744,1.350850561661005,,687202.4162855214,1.0,687202.4162855214,687202.4162855214,18.129483319074655,16.622680293571573,18.129483319074655,2.285283687811744,1.350850561661005,,687202.4162855214,1.0,695242.0,695242.0,18.34158021423951,20.193482070218067,18.34158021423951,2.312019230475874,1.3666541675838804,,-695242.0,0.011563719847878406,0.011563719847878406,,,,,,,2018-04-30,2018-01-01,3
ablation_20260811T165312Z_69334f2b,one_step_201806,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-05,2018-06,2018-06,0.0341922000516206,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,369321.293190646,369321.293190646,8.380534979753222,8.043491183634304,8.380534979753223,1.2254406346046154,0.7275003831880154,,369321.293190646,1.0,369321.293190646,369321.293190646,8.380534979753222,8.043491183634304,8.380534979753223,1.2254406346046154,0.7275003831880154,,369321.293190646,1.0,917322.0,917322.0,20.815612991825986,23.233735192426586,20.81561299182599,3.0437553277939355,1.8069689422491686,,-917322.0,0.5973918720028016,0.5973918720028016,,,,,,,2018-05-31,2018-02-01,3
ablation_20260811T165312Z_69334f2b,one_step_201807,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-06,2018-07,2018-07,0.0340568000683561,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,179900.51450205222,179900.51450205222,3.1489813013719163,3.1993548442773307,3.148981301371916,0.5947113288039336,0.3548470139010232,,-179900.51450205222,1.0,179900.51450205222,179900.51450205222,3.1489813013719163,3.1993548442773307,3.148981301371916,0.5947113288039336,0.3548470139010232,,-179900.51450205222,1.0,680487.0,680487.0,11.911254644033974,12.665568714907863,11.911254644033976,2.2495395809398078,1.342235071516213,,-680487.0,0.7356297555984872,0.7356297555984872,,,,,,,2018-06-30,2018-03-01,3
ablation_20260811T165312Z_69334f2b,one_step_201808,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-07,2018-08,2018-08,0.031533999950625,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,321925.71168242954,321925.71168242954,4.56474682825671,4.671364816914922,4.56474682825671,1.0551977793014486,0.6339579977116717,,-321925.71168242954,1.0,321925.71168242954,321925.71168242954,4.56474682825671,4.671364816914922,4.56474682825671,1.0551977793014486,0.6339579977116717,,-321925.71168242954,1.0,728545.0,728545.0,10.330406541969275,10.893054973785393,10.330406541969275,2.3880014494758117,1.4347003444647761,,-728545.0,0.558125151250191,0.558125151250191,,,,,,,2018-07-31,2018-04-01,3
ablation_20260811T165312Z_69334f2b,one_step_201809,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-08,2018-09,2018-09,0.035464800079353154,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,173172.6024590563,173172.6024590563,2.8759730150372467,2.917932490549856,2.8759730150372467,0.5612676359032167,0.3397113175582704,,-173172.6024590563,1.0,173172.6024590563,173172.6024590563,2.8759730150372467,2.917932490549856,2.8759730150372467,0.5612676359032167,0.3397113175582704,,-173172.6024590563,1.0,714469.0,714469.0,11.865581130632181,12.613939758541592,11.865581130632181,2.3156568698616566,1.4015681574221606,,-714469.0,0.7576205511239028,0.7576205511239028,,,,,,,2018-08-31,2018-05-01,3
ablation_20260811T165312Z_69334f2b,one_step_201810,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-09,2018-10,2018-10,0.033012299914844334,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,10357.498722977005,10357.498722977005,0.21616676582915914,0.2159333777296672,0.21616676582915914,0.03299842492505283,0.020121654407687425,,10357.498722977005,1.0,10357.498722977005,10357.498722977005,0.21616676582915914,0.2159333777296672,0.21616676582915914,0.03299842492505283,0.020121654407687425,,10357.498722977005,1.0,877680.0,877680.0,18.31767032826673,20.164504012430275,18.31767032826673,2.79624051741094,1.705080938254083,,-877680.0,0.9881990033691357,0.9881990033691357,,,,,,,2018-09-30,2018-06-01,3
ablation_20260811T165312Z_69334f2b,one_step_201811,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-10,2018-11,2018-11,0.0326749999076128,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,343760.57985709934,343760.57985709934,12.82966387714876,12.056274152229458,12.829663877148763,1.0841908666682416,0.6656679973753703,,343760.57985709934,1.0,343760.57985709934,343760.57985709934,12.82966387714876,12.056274152229458,12.829663877148763,1.0841908666682416,0.6656679973753703,,343760.57985709934,1.0,385573.0,385573.0,14.390166528577081,15.505823435580675,14.39016652857708,1.2160635905595987,0.7466347853459762,,-385573.0,0.10844229275105022,0.10844229275105022,,,,,,,2018-10-31,2018-07-01,3
ablation_20260811T165312Z_69334f2b,one_step_201812,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-11,2018-12,2018-12,0.0321064000017941,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,51957.47407198092,51957.47407198092,2.382407571618118,2.411129031927176,2.3824075716181174,0.1620563093665405,0.10018523559079923,,-51957.47407198092,1.0,51957.47407198092,51957.47407198092,2.382407571618118,2.411129031927176,2.3824075716181174,0.1620563093665405,0.10018523559079923,,-51957.47407198092,1.0,139558.0,139558.0,6.39915703791266,6.610670635525901,6.39915703791266,0.4352839476230796,0.26909797595646856,,-139558.0,0.6276997802205468,0.6276997802205468,,,,,,,2018-11-30,2018-08-01,3
ablation_20260811T165312Z_69334f2b,one_step_201901,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2018-12,2019-01,2019-01,0.04133290005847812,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,390801.8779957369,390801.8779957369,17.553967770375483,19.24291534965502,17.553967770375483,1.206253127679464,0.75067541619056,,-390801.8779957369,1.0,390801.8779957369,390801.8779957369,17.553967770375483,19.24291534965502,17.553967770375483,1.206253127679464,0.75067541619056,,-390801.8779957369,1.0,180947.0,180947.0,8.127744478701768,8.472037248553187,8.127744478701768,0.558512885899174,0.347573725157265,,-180947.0,-1.1597588133306265,-1.1597588133306265,,,,,,,2018-12-31,2018-09-01,3
ablation_20260811T165312Z_69334f2b,one_step_201902,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2019-01,2019-02,2019-02,0.03851270000450313,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,126220.80509038107,126220.80509038107,6.4896450199352005,6.7072844971048236,6.4896450199352,0.3840323031667017,0.24058165564100814,,-126220.80509038107,1.0,126220.80509038107,126220.80509038107,6.4896450199352005,6.7072844971048236,6.4896450199352,0.3840323031667017,0.24058165564100814,,-126220.80509038107,1.0,138135.0,138135.0,7.102213570788455,7.363706657561653,7.102213570788455,0.4202817606807913,0.26329056432633413,,-138135.0,0.08625037035956806,0.08625037035956806,,,,,,,2019-01-31,2018-10-01,3
ablation_20260811T165312Z_69334f2b,one_step_201903,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2019-02,2019-03,2019-03,0.03330159990582615,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,77789.03423435567,77789.03423435567,3.1453461615648273,3.195602542519835,3.145346161564827,0.23633270880458268,0.1485561973615724,,-77789.03423435567,1.0,77789.03423435567,77789.03423435567,3.1453461615648273,3.195602542519835,3.145346161564827,0.23633270880458268,0.1485561973615724,,-77789.03423435567,1.0,203128.0,203128.0,8.213341139851371,8.56508079202794,8.213341139851371,0.6171279917093433,0.3879200141082897,,-203128.0,0.6170442566541507,0.6170442566541507,,,,,,,2019-02-28,2018-11-01,3
ablation_20260811T165312Z_69334f2b,one_step_201904,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2019-03,2019-04,2019-04,0.08097949996590614,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,389543.4285143656,389543.4285143656,11.926298138124066,12.682579244261285,11.926298138124064,1.1891892872381924,0.7468198296266382,,-389543.4285143656,1.0,389543.4285143656,389543.4285143656,11.926298138124066,12.682579244261285,11.926298138124064,1.1891892872381924,0.7468198296266382,,-389543.4285143656,1.0,395687.0,395687.0,12.11439029886206,12.895495634957816,12.11439029886206,1.207944242042491,0.7585980825102736,,-395687.0,0.015526341491215123,0.015526341491215123,,,,,,,2019-03-31,2018-12-01,3
ablation_20260811T165312Z_69334f2b,one_step_201905,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2019-04,2019-05,2019-05,0.034493799903430045,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,294652.41844443046,294652.41844443046,6.982554502565631,7.235153780603158,6.982554502565631,0.9028480372798637,0.5669625472814857,,-294652.41844443046,1.0,294652.41844443046,294652.41844443046,6.982554502565631,7.235153780603158,6.982554502565631,0.9028480372798637,0.5669625472814857,,-294652.41844443046,1.0,429313.0,429313.0,10.173686803542411,10.718942629427064,10.173686803542411,1.3154631530771903,0.8260729484117945,,-429313.0,0.3136652781433815,0.3136652781433815,,,,,,,2019-04-30,2019-01-01,3
ablation_20260811T165312Z_69334f2b,one_step_201906,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2019-05,2019-06,2019-06,0.03319850005209446,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,797425.5115316715,797425.5115316715,15.113481319634815,16.34892736096486,15.113481319634817,2.4550068701408536,1.5402633071243665,,-797425.5115316715,1.0,797425.5115316715,797425.5115316715,15.113481319634815,16.34892736096486,15.113481319634817,2.4550068701408536,1.5402633071243665,,-797425.5115316715,1.0,869359.0,869359.0,16.476825504766357,17.95612521425111,16.476825504766357,2.676466060785183,1.6792060813885175,,-869359.0,0.08274313427287061,0.08274313427287061,,,,,,,2019-05-31,2019-02-01,3
ablation_20260811T165312Z_69334f2b,one_step_201907,one_step_ex_ante_snapshot_vintage_sensitivity,ridge_recursive_b1,2008-01,2019-06,2019-07,2019-07,0.03305780002847314,pre-specified first grid configuration; no tuning; parameters={'model__alpha': 0.1},1.0,1105396.995296996,1105396.995296996,16.490967840690253,17.972922255264194,16.490967840690256,3.4135452977837817,2.1425054782157504,,-1105396.995296996,1.0,1105396.995296996,1105396.995296996,16.490967840690253,17.972922255264194,16.490967840690256,3.4135452977837817,2.1425054782157504,,-1105396.995296996,1.0,990070.0,990070.0,14.770451339652352,15.94826683591038,14.770451339652352,3.057407254910034,1.9189760853720608,,-990070.0,-0.116483678221738,-0.116483678221738,,,,,,,2019-06-30,2019-03-01,3
