run_id,protocol,model,year,support,observations,unique_target_months,folds,support_start,support_end,mae,rmse,mape_pct,smape_pct,wape_pct,bias_forecast_minus_actual,r2,interval_95_observations,interval_95_coverage,interval_95_mean_width,interval_95_median_width,interval_95_winkler
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2017,model_full_evaluable_support,12,12,1,2017-01-01,2017-12-01,571959.4166666666,824680.2695459718,14.043449339391367,15.568729398558162,17.77175383742668,-486819.75,0.7165676927625346,12,1.0,4227844.997875195,4418999.49140702,4227844.997875195
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2018,model_full_evaluable_support,12,12,1,2018-01-01,2018-12-01,713152.1666666666,776536.0702167457,20.43740217768397,23.080926652648582,18.75536860878315,-713152.1666666666,0.7912083288820111,12,1.0,4846856.783212994,5065998.793878476,4846856.783212994
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2019,model_full_evaluable_support,12,12,1,2019-01-01,2019-12-01,636181.5833333334,757587.6666614785,13.991698975025136,15.282272621461628,14.720734317955237,-636181.5833333334,0.8579476817215557,12,1.0,4875917.882488027,5096373.839080142,4875917.882488027
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2020,model_full_evaluable_support,9,9,1,2020-01-01,2020-12-01,2544670.222222222,3320111.843102913,187.06852376706894,75.22397805126268,144.70900463823872,2453536.6666666665,-21.956921982181147,9,0.6666666666666666,5033152.860680248,5678350.271455943,38372836.071179956
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2021,model_full_evaluable_support,12,12,1,2021-01-01,2021-12-01,1796902.1666666667,2142608.5476289955,107.93368190328377,68.91890719711684,73.44921460004906,457482.6666666667,-0.8216878299162966,12,1.0,9193010.060340716,9608655.663006037,9193010.060340716
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2022,model_full_evaluable_support,12,12,1,2022-01-01,2022-12-01,2206581.3333333335,2329558.5838277745,55.765909269321234,79.3364193789648,51.54658184667865,-2206581.3333333335,-0.4167172410674225,12,1.0,10278083.337930124,10742788.599340446,10278083.337930124
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2023,model_full_evaluable_support,12,12,1,2023-01-01,2023-12-01,719701.1666666666,812951.5281135564,17.21100747321159,19.32751308800071,15.131046787155254,-719701.1666666666,0.8291728019351305,12,1.0,11191112.069758134,11697098.301710257,11191112.069758134
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2024,model_full_evaluable_support,12,12,1,2024-01-01,2024-12-01,470753.5,534146.6436817702,10.175934814485636,10.881205913592948,9.077325852219824,-470753.5,0.9258383989534701,12,1.0,10893923.28201435,11386472.651396288,10893923.28201435
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,seasonal_naive,2025,model_full_evaluable_support,12,12,1,2025-01-01,2025-12-01,277029.5,402537.60599746037,5.846189835144724,6.22646357306153,5.201043677606178,-260863.16666666666,0.9592053149304948,12,1.0,10552543.525933882,11029658.016693644,10552543.525933882
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2015,model_full_evaluable_support,12,12,1,2015-01-01,2015-12-01,130086.86586031855,224421.98248713854,3.0587652976185407,3.126069413611354,3.7509250376333534,-53643.37513396833,0.9816863380831754,12,1.0,3312625.45910644,3462399.9286563788,3312625.45910644
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2016,model_full_evaluable_support,12,12,1,2016-01-01,2016-12-01,1005555.6853820964,1245929.8240673244,33.55526417273498,27.63875803972582,38.47135869222082,1005555.6853820964,-0.6518984869457667,12,0.6666666666666666,2871753.976827145,3001595.226273207,7182064.018471335
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2017,model_full_evaluable_support,12,12,1,2017-01-01,2017-12-01,496251.02816156315,671017.4985045916,12.795189683119427,12.97653096476038,15.419365180584105,-14659.287092198289,0.8123511811862589,12,1.0,4280067.671273681,4473583.320119711,4280067.671273681
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2018,model_full_evaluable_support,12,12,1,2018-01-01,2018-12-01,682464.2598472879,758842.3843646512,20.69906408713664,23.55339798689639,17.948299611265178,-665489.5227429883,0.8006147335277887,12,1.0,3204374.289092285,3349254.3744846485,3204374.289092285
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2019,model_full_evaluable_support,12,12,1,2019-01-01,2019-12-01,1008836.1039032942,1176462.2889882834,22.23588467926496,25.40566445629547,23.34366263498115,-1008836.1039032942,0.6574384971288121,12,0.8333333333333334,2845337.906956568,2973984.8007770684,5110742.48727407
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2020,model_full_evaluable_support,9,9,1,2020-01-01,2020-12-01,2248468.342980341,2855863.2457452603,166.34887421558398,72.54781362353512,127.86474767214874,2126327.3720739875,-15.985684188845184,9,0.4444444444444444,2910757.312171356,3283885.872577439,43732230.17015692
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2021,model_full_evaluable_support,12,12,1,2021-01-01,2021-12-01,2026994.420529626,2240415.624591541,128.70942265634002,68.01862008042478,82.85434285093201,2026994.420529626,-0.9917988450999919,12,0.75,6203279.269710054,6483749.511082157,11227880.803644823
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2022,model_full_evaluable_support,12,12,1,2022-01-01,2022-12-01,1534039.588910263,1692948.9897475706,40.44453973886691,53.28359532286888,35.83575009508289,-1421026.1293731083,0.25178975391405245,12,0.8333333333333334,4994169.32604294,5219971.811378068,5853621.505459311
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2023,model_full_evaluable_support,12,12,1,2023-01-01,2023-12-01,1411559.552974668,1641734.5077647339,28.74822593112882,34.158891510083656,29.676725046644112,-1411559.552974668,0.30331963996713207,12,0.8333333333333334,4732635.927288438,4946613.645063333,6524677.386615408
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2024,model_full_evaluable_support,12,12,1,2024-01-01,2024-12-01,296567.09734362055,365742.72941444797,5.993565855700617,6.218928460759358,5.718568591917085,-197767.83238983256,0.9652296155609841,12,1.0,4597728.605929441,4805606.72906426,4597728.605929441
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,stl_arima_111,2025,model_full_evaluable_support,12,12,1,2025-01-01,2025-12-01,327770.2503981936,424718.915177944,7.927235443687102,7.791822056524091,6.153667347848942,5741.64644062523,0.9545855695408458,12,1.0,4218435.185360285,4409164.2309519835,4218435.185360285
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2015,model_full_evaluable_support,12,12,1,2015-01-01,2015-12-01,216321.92934761444,269832.0176356334,7.1345465846293825,7.5292932816886,6.237427088530008,-209279.64187901095,0.9735252806451586,12,1.0,8620569.078555604,9062630.398297999,8620569.078555604
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2016,model_full_evaluable_support,12,12,1,2016-01-01,2016-12-01,900829.3114925926,1162669.9855380682,29.158471677573754,24.16679883503693,34.46465279516472,875807.8258242366,-0.4384975097087449,12,1.0,8999095.103592245,9466931.95078616,8999095.103592245
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2017,model_full_evaluable_support,12,12,1,2017-01-01,2017-12-01,255184.65944944762,329528.6021983466,8.417053237491118,8.10768675045966,7.929022267442007,201704.34445612828,0.954745228539435,12,1.0,7797301.914090507,8155133.930260938,7797301.914090507
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2018,model_full_evaluable_support,12,12,1,2018-01-01,2018-12-01,712299.9171489883,760278.3112115745,19.943366437602876,22.285204691739853,18.73295508387524,-712299.9171489883,0.7998594421987855,12,1.0,7771535.86279044,8130954.92794247,7771535.86279044
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2019,model_full_evaluable_support,12,12,1,2019-01-01,2019-12-01,462565.0415241497,516551.4638613568,11.039433751748561,11.742684280728577,10.703386044866289,-462565.0415241497,0.933959595095037,12,1.0,7717438.3507371815,8069910.69772063,7717438.3507371815
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2020,model_full_evaluable_support,9,9,1,2020-01-01,2020-12-01,2549013.5760043454,3219746.4799572355,184.9745371099777,77.26062711823847,144.95600025956284,2402958.279192264,-20.589947426070925,9,0.7777777777777778,8136045.525296516,9184801.168971296,18632503.021883912
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2021,model_full_evaluable_support,12,12,1,2021-01-01,2021-12-01,1981036.2677369236,2277875.4530581194,122.66263052355417,65.19020730168829,80.9757819088219,1981036.2677369236,-1.0589615657977687,12,1.0,10033237.251982355,10510685.268989187,10033237.251982355
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2022,model_full_evaluable_support,12,12,1,2022-01-01,2022-12-01,2474669.5900941337,2730296.847747653,57.60614321683708,81.03891578483078,57.80922581112229,-2474669.5900941337,-0.9460573798915322,12,1.0,8621848.260995531,9024033.842588862,8621848.260995531
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2023,model_full_evaluable_support,12,12,1,2023-01-01,2023-12-01,898199.6589009353,940930.5223894244,20.199260359566452,22.669825337333847,18.883811354625117,-898199.6589009353,0.7711542626498298,12,1.0,8740545.668468567,9145779.96493955,8740545.668468567
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2024,model_full_evaluable_support,12,12,1,2024-01-01,2024-12-01,506038.65430855256,529390.2277219588,11.543213579293543,12.398592384358258,9.757713450834789,-412881.2275622661,0.9271532921188033,12,1.0,8939871.026470883,9355353.301832084,8939871.026470883
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,theta,2025,model_full_evaluable_support,12,12,1,2025-01-01,2025-12-01,440233.14012284024,481839.87711005367,9.569985737760838,10.162038144124494,8.265082924773761,-266441.2728128341,0.9415484348400552,12,1.0,9063574.252384793,9483406.553201657,9063574.252384793
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2015,model_full_evaluable_support,12,12,1,2015-01-01,2015-12-01,484613.1354166667,690303.8000011045,11.449588607536809,12.364681376043952,13.973336440837876,-394591.96875,0.8267293790553958,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2016,model_full_evaluable_support,12,12,1,2016-01-01,2016-12-01,468485.3645833333,601735.6209681939,15.743953922778541,14.184077796856187,17.92369011974974,433003.3645833333,0.6146923476951136,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2017,model_full_evaluable_support,12,12,1,2017-01-01,2017-12-01,637116.0208333334,805764.0738735094,18.78441751703665,21.134515205763133,19.79628057200004,-590455.7291666666,0.7294210897083326,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2018,model_full_evaluable_support,12,12,1,2018-01-01,2018-12-01,918953.75,1164127.2306954942,23.05316257121546,26.66656434483524,24.167796329124094,-918953.75,0.5307645667445926,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2019,model_full_evaluable_support,12,12,1,2019-01-01,2019-12-01,1375406.3125,1702260.957780166,28.937279115023845,34.56583830053081,31.82580482676817,-1375406.3125,0.2828090329062758,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2020,model_full_evaluable_support,9,9,1,2020-01-01,2020-12-01,1902962.6666666667,2331410.0494463136,145.5808440842315,68.06966054460973,108.21670759230257,1834372.8333333333,-10.319977377428263,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2021,model_full_evaluable_support,12,12,1,2021-01-01,2021-12-01,673760.171875,945743.862244482,26.027853095465332,27.538323224801882,27.540261440506626,-520590.140625,0.6450760112554886,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2022,model_full_evaluable_support,12,12,1,2022-01-01,2022-12-01,2188725.21875,2528232.0025318805,49.349865076395886,67.04195086230092,51.12945619718218,-2188725.21875,-0.6686672975278702,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2023,model_full_evaluable_support,12,12,1,2023-01-01,2023-12-01,2346721.5416666665,2753460.0576199153,45.95935949051588,62.05638654085775,49.33763496291416,-2346721.5416666665,-0.95968052117967,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2024,model_full_evaluable_support,12,12,1,2024-01-01,2024-12-01,2512935.8333333335,2933094.193132277,44.220689956468526,58.63408326938526,48.455799914150894,-2512935.8333333335,-1.236197252639037,0,,,,
run_20260811T162732Z_6bbfe89e,fixed_origin_12m_ex_ante,xgboost_recursive_b0,2025,model_full_evaluable_support,12,12,1,2025-01-01,2025-12-01,1847764.6041666667,2223752.3823381104,30.659571450368816,37.57342006147197,34.690545274801146,-1847764.6041666667,-0.24498327929416863,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2015,model_full_evaluable_support,12,12,12,2015-01-01,2015-12-01,2525618.2395485025,2935612.107932756,98.30658881264014,69.76298116410628,72.82368306419241,129745.12302164175,-2.1335869081862846,12,1.0,12232491.035497213,11764964.348383661,12232491.035497213
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2016,model_full_evaluable_support,12,12,12,2016-01-01,2016-12-01,1667645.1420285702,2002650.0924214106,79.25582428411687,56.67319297541169,63.802109980554775,303441.48707005725,-3.2678224332235954,12,1.0,11990048.512771599,11754194.898915574,11990048.512771599
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2017,model_full_evaluable_support,12,12,12,2017-01-01,2017-12-01,2136282.16424801,2511876.655251823,79.07656241562724,64.72547514183317,66.37792760115833,-171484.74996049795,-1.629509614772123,12,1.0,12165092.86005126,11625814.704078384,12165092.86005126
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2018,model_full_evaluable_support,12,12,12,2018-01-01,2018-12-01,2413111.4863171396,2823451.147427074,77.72880652427516,61.81644344024508,63.463027296838995,-96276.1871873932,-1.7602629666842189,12,1.0,12596247.82437181,12014622.609701093,12596247.82437181
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2019,model_full_evaluable_support,12,12,12,2019-01-01,2019-12-01,2901150.692822267,3387713.2482353775,84.74812945553091,65.79197380892988,67.13031260920923,-70177.91428607058,-1.840506707142314,12,1.0,13126800.434922129,12277101.806708075,13126800.434922129
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2020,model_full_evaluable_support,9,9,9,2020-01-01,2020-12-01,1769922.4536103688,2180592.7271304564,100.56963415905086,74.71817631070385,100.65104480420914,765777.9409109204,-8.902784977290912,9,1.0,13951315.082001098,13664086.59913193,13951315.082001098
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2021,model_full_evaluable_support,12,12,12,2021-01-01,2021-12-01,1915528.018052673,2325912.988857699,89.02720686758268,78.39909249646173,78.29810163307393,-500751.40339901455,-1.1467190915299672,12,1.0,12969492.232021518,12736398.098713826,12969492.232021518
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2022,model_full_evaluable_support,12,12,12,2022-01-01,2022-12-01,2632541.1076778336,3071593.127560248,71.84833976936315,61.74805895942263,61.49716469624575,-367039.84853105363,-1.462993583715925,12,1.0,14020054.82660284,13330448.748804906,14020054.82660284
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2023,model_full_evaluable_support,12,12,12,2023-01-01,2023-12-01,2908308.7005767697,3370787.0777348555,73.77392109186562,59.700482595602956,61.14448198511717,6832.26648324371,-1.9369080845819493,12,1.0,14695929.770721316,13678496.58418541,14695929.770721316
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2024,model_full_evaluable_support,12,12,12,2024-01-01,2024-12-01,2900992.7124493644,3346049.695787951,66.33213506770308,55.91195191700106,55.9385243993256,-50556.75964845639,-1.9102001788532226,12,1.0,14913778.904759595,14227368.480105028,14913778.904759595
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,drift,2025,model_full_evaluable_support,12,12,12,2025-01-01,2025-12-01,3000079.5420247293,3400894.9845719333,66.77516134127247,56.37851179399399,56.32448794934603,-3187.0618918852415,-1.9119043774863838,12,1.0,14967154.872129232,14223026.048195042,14967154.872129232
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2015,model_full_evaluable_support,12,12,12,2015-01-01,2015-12-01,345212.4653622105,550039.7876620909,8.690550078320257,8.984761331177678,9.953857148196818,-235166.82291298345,0.8899898859220916,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2016,model_full_evaluable_support,12,12,12,2016-01-01,2016-12-01,683554.8397840996,868951.5672386697,23.97423697623917,20.440163549937413,26.151991191959745,668746.4499339032,0.19649731270709392,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2017,model_full_evaluable_support,12,12,12,2017-01-01,2017-12-01,352827.5769209492,469004.6370231579,10.0095615764975,10.466696363442942,10.962954121182264,-198334.27834980353,0.9083289054459556,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2018,model_full_evaluable_support,12,12,12,2018-01-01,2018-12-01,643913.565545381,828328.4251076943,15.435196581473004,16.9653618333426,16.934445183624167,-643913.565545381,0.7624281207545591,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2019,model_full_evaluable_support,12,12,12,2019-01-01,2019-12-01,999853.7353202025,1264785.383518968,20.268966488150948,22.955012244715487,23.135817791745,-975110.251638652,0.6040720054565758,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2020,model_full_evaluable_support,9,9,9,2020-01-01,2020-12-01,1796174.0244917038,2204202.2961337036,132.29033793194148,64.52981989950435,102.1439057098202,1771403.6707510375,-9.118383403239546,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2021,model_full_evaluable_support,12,12,12,2021-01-01,2021-12-01,1118854.8649437756,1449136.8742312824,84.8475038942249,49.42839977015265,45.733714726389366,745746.3918484332,0.16668901730429575,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2022,model_full_evaluable_support,12,12,12,2022-01-01,2022-12-01,1180630.1543480305,1399549.7761431169,25.480913166280967,29.808466277175338,27.579970863718117,-1180630.1543480305,0.48865665950138737,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2023,model_full_evaluable_support,12,12,12,2023-01-01,2023-12-01,1351810.3681932928,1647538.4911145126,25.49092716038662,30.069238655609777,28.42055407972932,-1351810.3681932928,0.29838501908806714,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2024,model_full_evaluable_support,12,12,12,2024-01-01,2024-12-01,874545.1427033022,1073808.6523260933,15.03234276577223,16.590348271531337,16.86345663451033,-826256.7007531248,0.7002826476934232,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,hist_gradient_boosting_recursive_b0,2025,model_full_evaluable_support,12,12,12,2025-01-01,2025-12-01,969337.5277919931,1268387.718635249,15.18177472600157,16.73893204064439,18.198664114792642,-879876.4513024377,0.5949629768804803,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2015,model_full_evaluable_support,12,12,12,2015-01-01,2015-12-01,2467778.9166666665,2866043.649179286,94.60294115787691,69.27817863243355,71.15594387374878,22187.25,-1.986826557199581,12,0.75,6834271.678660505,6821553.113972666,15834326.835981531
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2016,model_full_evaluable_support,12,12,12,2016-01-01,2016-12-01,1639845.25,1946693.9335024522,76.99283867956191,56.62048153654368,62.738519337705654,234464.41666666666,-3.0326593998985674,12,0.9166666666666666,6973375.878495491,6955869.355191806,7847396.634640649
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2017,model_full_evaluable_support,12,12,12,2017-01-01,2017-12-01,2113676.9166666665,2474959.367993897,77.20458844091303,64.66184043613146,65.67554403382238,-236788.08333333334,-1.5527853010319799,12,0.8333333333333334,6838656.000934687,6839580.566365732,11879835.79682535
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2018,model_full_evaluable_support,12,12,12,2018-01-01,2018-12-01,2392676.5,2783463.448895189,76.0233010502912,61.906777931725465,62.925602440255005,-176440.0,-1.6826310598831342,12,0.75,6898764.538137057,6889964.500673635,14129389.614746401
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2019,model_full_evaluable_support,12,12,12,2019-01-01,2019-12-01,2878196.5,3342221.2472948036,82.9843835732211,65.90258862946267,66.59917089924454,-159167.66666666666,-1.764731276946836,12,0.5833333333333334,7013220.032294351,7006020.923938783,23287135.344569255
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2020,model_full_evaluable_support,9,9,9,2020-01-01,2020-12-01,1727582.0,2115447.036392755,98.24032320216625,73.81729198730439,98.24324954477575,728971.7777777778,-8.319927709229429,9,0.8888888888888888,7763628.200057372,7259572.911797471,10671021.384490715
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2021,model_full_evaluable_support,12,12,12,2021-01-01,2021-12-01,1893755.25,2305549.5923499996,87.4763349114247,77.73153320872109,77.40812957849934,-519941.9166666667,-1.109294534545107,12,0.9166666666666666,7172603.9125864925,7174078.367055195,9708396.338771349
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2022,model_full_evaluable_support,12,12,12,2022-01-01,2022-12-01,2617733.6666666665,3046571.6189471898,70.71235867593572,61.80761699753372,61.15125722458733,-430874.8333333333,-1.4230294352047936,12,0.75,7234989.0397882955,7230805.510397753,18952724.057247534
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2023,model_full_evaluable_support,12,12,12,2023-01-01,2023-12-01,2891365.9166666665,3334712.813847356,72.62926583009283,59.82459516138224,60.78827573185265,-71609.41666666667,-1.8743827028633562,12,0.75,7382276.277119105,7394383.095620674,19651881.90549941
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2024,model_full_evaluable_support,12,12,12,2024-01-01,2024-12-01,2888215.25,3313438.7482155277,65.39625175035164,56.05494486749138,55.692142396393315,-131789.25,-1.8537503827954875,12,0.5833333333333334,7545914.660947262,7561374.771710949,18032560.156969335
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,naive_last,2025,model_full_evaluable_support,12,12,12,2025-01-01,2025-12-01,2986953.75,3368787.0705595086,65.88035297557995,56.51759615398324,56.078059978231785,-83383.41666666667,-1.8571812349456858,12,0.6666666666666666,7676934.612324849,7688572.273139242,18394501.27598801
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2015,model_full_evaluable_support,12,12,12,2015-01-01,2015-12-01,176671.78186467887,243622.2309010355,6.291799125531865,6.010518206900765,5.094154630115243,46739.84871177323,0.9784186685306018,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2016,model_full_evaluable_support,12,12,12,2016-01-01,2016-12-01,884831.917405018,1068029.4602830457,32.53671379258963,28.243718771902774,33.8526116173059,733243.0980279464,-0.21384338682285375,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2017,model_full_evaluable_support,12,12,12,2017-01-01,2017-12-01,917665.4509841725,983308.1033838267,37.0049563670248,45.413091276933386,28.513429493033993,-554374.6705821505,0.5970442289377246,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2018,model_full_evaluable_support,12,12,12,2018-01-01,2018-12-01,567816.2602100294,703352.0499739909,22.430318565546273,18.527183610365224,14.9331429673375,503312.3961205937,0.8287086554782981,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2019,model_full_evaluable_support,12,12,12,2019-01-01,2019-12-01,493510.86502122437,632742.5859652887,9.946997479516229,10.40331522773263,11.419447713240748,-385812.98642467934,0.9009084402977429,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2020,model_full_evaluable_support,9,9,9,2020-01-01,2020-12-01,1497514.354585398,2030207.3376298612,114.88823235715775,54.79209488531379,85.15988036134729,1384434.2197849336,-7.583986319214292,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2021,model_full_evaluable_support,12,12,12,2021-01-01,2021-12-01,1438941.117440127,2988243.2231532196,70.42908192680845,42.88746799419176,58.81738966777043,861577.6071750979,-2.543399970561736,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2022,model_full_evaluable_support,12,12,12,2022-01-01,2022-12-01,1103627.463086552,1269654.0150793975,37.13944502096597,57.379717265296485,25.781158616209304,-571299.3666354107,0.5791700051166309,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2023,model_full_evaluable_support,12,12,12,2023-01-01,2023-12-01,926607.9836285351,1126764.9437523582,25.700972225225993,33.74926337849577,19.48106992596921,-674653.0032372541,0.6718334076995551,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2024,model_full_evaluable_support,12,12,12,2024-01-01,2024-12-01,681524.7881056977,808479.3628841337,13.30498849599546,13.643813261398945,13.141532836188125,-392131.8153346304,0.8300989876239139,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,ridge_recursive_b0,2025,model_full_evaluable_support,12,12,12,2025-01-01,2025-12-01,563901.4115538356,671683.550575341,13.857310804866335,12.487551840634104,10.586872052814865,97440.52740111489,0.886415233067441,0,,,,
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,same_month_historical_mean,2015,model_full_evaluable_support,12,12,12,2015-01-01,2015-12-01,501202.40476190485,561455.592518233,15.190305855574021,16.590765555861996,14.451671477442664,-501202.40476190485,0.885376087653299,12,0.9166666666666666,1391410.0318824367,1379302.8107886796,2987206.274582268
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,same_month_historical_mean,2016,model_full_evaluable_support,12,12,12,2016-01-01,2016-12-01,557539.3541666666,692255.371261025,19.243497828073398,17.77732690899689,21.330789324734965,415798.0625,0.4900485157110479,12,0.6666666666666666,1499190.5298061736,1481097.349796776,6159583.957108161
run_20260811T162732Z_6bbfe89e,one_step_ex_ante,same_month_historical_mean,2017,model_full_evaluable_support,12,12,12,2017-01-01,2017-12-01,291645.38888888893,358161.1871877848,9.185941514476731,9.761083094984663,9.061919269308136,-234986.5555555556,0.9465392329668922,12,1.0,1620474.273489483,1618499.781001946,1620474.273489483
