fold_id,protocol,model,date,horizon,actual,forecast,lower_95,upper_95,error,absolute_error,year,month,regime,comparable_to_seasonal_naive
one_step_202007,one_step_ex_ante,naive_last,2020-07-01,1,777043.0,1058068.0,-754182.3087271692,2870318.3087271694,281025.0,281025.0,2020,7,pandemic_shock,True
one_step_202007,one_step_ex_ante,seasonal_naive,2020-07-01,1,777043.0,6703045.0,5682499.661519639,7723590.338480361,5926002.0,5926002.0,2020,7,pandemic_shock,True
one_step_202007,one_step_ex_ante,drift,2020-07-01,1,777043.0,1057282.602739726,-2110068.2218849733,4224633.427364425,280239.60273972596,280239.60273972596,2020,7,pandemic_shock,True
one_step_202007,one_step_ex_ante,same_month_historical_mean,2020-07-01,1,777043.0,4889752.583333333,3740043.8193263845,6039461.347340282,4112709.583333333,4112709.583333333,2020,7,pandemic_shock,True
one_step_202007,one_step_ex_ante,seasonal_moving_average_3,2020-07-01,1,777043.0,5816169.333333333,4699255.331595313,6933083.335071353,5039126.333333333,5039126.333333333,2020,7,pandemic_shock,True
one_step_202008,one_step_ex_ante,naive_last,2020-08-01,1,2192917.0,777043.0,-1029558.3938583669,2583644.3938583666,-1415874.0,1415874.0,2020,8,pandemic_shock,True
one_step_202008,one_step_ex_ante,seasonal_naive,2020-08-01,1,2192917.0,8167150.0,6726446.768095583,9607853.231904417,5974233.0,5974233.0,2020,8,pandemic_shock,True
one_step_202008,one_step_ex_ante,drift,2020-08-01,1,2192917.0,774351.2108843537,-2444751.904243313,3993454.32601202,-1418565.7891156464,1418565.7891156464,2020,8,pandemic_shock,True
one_step_202008,one_step_ex_ante,same_month_historical_mean,2020-08-01,1,2192917.0,5992930.75,4681118.988658356,7304742.511341644,3800013.75,3800013.75,2020,8,pandemic_shock,True
one_step_202008,one_step_ex_ante,seasonal_moving_average_3,2020-08-01,1,2192917.0,7181157.0,5757670.946849013,8604643.053150987,4988240.0,4988240.0,2020,8,pandemic_shock,True
one_step_202009,one_step_ex_ante,naive_last,2020-09-01,1,2634195.0,2192917.0,378023.77205063193,4007810.227949368,-441278.0,441278.0,2020,9,pandemic_shock,True
one_step_202009,one_step_ex_ante,seasonal_naive,2020-09-01,1,2634195.0,6741769.0,4982278.984479457,8501259.015520543,4107574.0,4107574.0,2020,9,pandemic_shock,True
one_step_202009,one_step_ex_ante,drift,2020-09-01,1,2634195.0,2199810.114864865,-893824.8321620324,5293445.061891763,-434384.88513513515,434384.88513513515,2020,9,pandemic_shock,True
one_step_202009,one_step_ex_ante,same_month_historical_mean,2020-09-01,1,2634195.0,5045159.083333333,3611563.561122623,6478754.605544044,2410964.083333333,2410964.083333333,2020,9,pandemic_shock,True
one_step_202009,one_step_ex_ante,seasonal_moving_average_3,2020-09-01,1,2634195.0,6023338.0,4359797.997042318,7686878.002957682,3389143.0,3389143.0,2020,9,pandemic_shock,True
one_step_202010,one_step_ex_ante,naive_last,2020-10-01,1,2355124.0,2634195.0,824099.2823431848,4444290.717656815,279071.0,279071.0,2020,10,pandemic_shock,True
one_step_202010,one_step_ex_ante,seasonal_naive,2020-10-01,1,2355124.0,5437494.0,3551684.17050236,7323303.82949764,3082370.0,3082370.0,2020,10,pandemic_shock,True
one_step_202010,one_step_ex_ante,drift,2020-10-01,1,2355124.0,2644003.4496644298,-451464.26536307577,5739471.164691935,288879.44966442976,288879.44966442976,2020,10,pandemic_shock,True
one_step_202010,one_step_ex_ante,same_month_historical_mean,2020-10-01,1,2355124.0,3997784.3333333335,2521391.102719855,5474177.5639468115,1642660.3333333335,1642660.3333333335,2020,10,pandemic_shock,True
one_step_202010,one_step_ex_ante,seasonal_moving_average_3,2020-10-01,1,2355124.0,4714230.666666667,2953825.901372199,6474635.431961135,2359106.666666667,2359106.666666667,2020,10,pandemic_shock,True
one_step_202011,one_step_ex_ante,naive_last,2020-11-01,1,1262757.0,2355124.0,550520.4149922221,4159727.585007778,1092367.0,1092367.0,2020,11,pandemic_shock,True
one_step_202011,one_step_ex_ante,seasonal_naive,2020-11-01,1,1262757.0,3005517.0,1056702.4285755912,4954331.571424409,1742760.0,1742760.0,2020,11,pandemic_shock,True
one_step_202011,one_step_ex_ante,drift,2020-11-01,1,1262757.0,2363006.5866666664,-722421.1158154826,5448434.289148815,1100249.5866666664,1100249.5866666664,2020,11,pandemic_shock,True
one_step_202011,one_step_ex_ante,same_month_historical_mean,2020-11-01,1,1262757.0,2214183.1666666665,721201.8207577809,3707164.512575552,951426.1666666665,951426.1666666665,2020,11,pandemic_shock,True
one_step_202011,one_step_ex_ante,seasonal_moving_average_3,2020-11-01,1,1262757.0,2659594.6666666665,857033.5958895604,4462155.737443773,1396837.6666666665,1396837.6666666665,2020,11,pandemic_shock,True
one_step_202012,one_step_ex_ante,naive_last,2020-12-01,1,964816.0,1262757.0,-544362.2525759588,3069876.252575959,297941.0,297941.0,2020,12,pandemic_shock,True
one_step_202012,one_step_ex_ante,seasonal_naive,2020-12-01,1,964816.0,2398329.0,435057.66248381813,4361600.337516182,1433513.0,1433513.0,2020,12,pandemic_shock,True
one_step_202012,one_step_ex_ante,drift,2020-12-01,1,964816.0,1263353.165562914,-1871275.4460988136,4397981.777224641,298537.165562914,298537.165562914,2020,12,pandemic_shock,True
one_step_202012,one_step_ex_ante,same_month_historical_mean,2020-12-01,1,964816.0,1702200.8333333333,207045.65224933694,3197356.01441733,737384.8333333333,737384.8333333333,2020,12,pandemic_shock,True
one_step_202012,one_step_ex_ante,seasonal_moving_average_3,2020-12-01,1,964816.0,2206844.3333333335,393233.8516635711,4020454.815003096,1242028.3333333335,1242028.3333333335,2020,12,pandemic_shock,True
one_step_202101,one_step_ex_ante,naive_last,2021-01-01,1,829932.0,964816.0,-836934.6468326475,2766566.6468326477,134884.0,134884.0,2021,1,recovery,True
one_step_202101,one_step_ex_ante,seasonal_naive,2021-01-01,1,829932.0,2529423.0,559053.5815667829,4499792.418433217,1699491.0,1699491.0,2021,1,recovery,True
one_step_202101,one_step_ex_ante,drift,2021-01-01,1,829932.0,963448.1052631579,-2208033.7301474246,4134929.94067374,133516.10526315786,133516.10526315786,2021,1,recovery,True
one_step_202101,one_step_ex_ante,same_month_historical_mean,2021-01-01,1,829932.0,1617554.6153846155,123075.93950731307,3112033.291261918,787622.6153846155,787622.6153846155,2021,1,recovery,True
one_step_202101,one_step_ex_ante,seasonal_moving_average_3,2021-01-01,1,829932.0,2267017.3333333335,446136.80967880855,4087897.856987858,1437085.3333333335,1437085.3333333335,2021,1,recovery,True
one_step_202102,one_step_ex_ante,naive_last,2021-02-01,1,727126.0,829932.0,-966006.6689053185,2625870.6689053187,102806.0,102806.0,2021,2,recovery,True
one_step_202102,one_step_ex_ante,seasonal_naive,2021-02-01,1,727126.0,2051923.0,69146.03649968049,4034699.9635003195,1324797.0,1324797.0,2021,2,recovery,True
one_step_202102,one_step_ex_ante,drift,2021-02-01,1,727126.0,827691.4509803922,-2365821.5670517776,4021204.469012562,100565.45098039217,100565.45098039217,2021,2,recovery,True
one_step_202102,one_step_ex_ante,same_month_historical_mean,2021-02-01,1,727126.0,1458886.923076923,-35546.62410426908,2953320.470258115,731760.923076923,731760.923076923,2021,2,recovery,True
one_step_202102,one_step_ex_ante,seasonal_moving_average_3,2021-02-01,1,727126.0,1934567.3333333333,102582.33103807108,3766552.335628595,1207441.3333333333,1207441.3333333333,2021,2,recovery,True
one_step_202103,one_step_ex_ante,naive_last,2021-03-01,1,1043411.0,727126.0,-1063004.4307626537,2517256.4307626537,-316285.0,316285.0,2021,3,recovery,True
one_step_202103,one_step_ex_ante,seasonal_naive,2021-03-01,1,1043411.0,1058068.0,-929100.2926816277,3045236.292681628,14657.0,14657.0,2021,3,recovery,True
one_step_202103,one_step_ex_ante,drift,2021-03-01,1,1043411.0,724232.4285714285,-2488074.2623456004,3936539.1194884577,-319178.5714285715,319178.5714285715,2021,3,recovery,True
one_step_202103,one_step_ex_ante,same_month_historical_mean,2021-03-01,1,1043411.0,1790828.2307692308,297097.14927221346,3284559.3122662483,747417.2307692308,747417.2307692308,2021,3,recovery,True
one_step_202103,one_step_ex_ante,seasonal_moving_average_3,2021-03-01,1,1043411.0,1933744.6666666667,95856.56434684293,3771632.7689864906,890333.6666666667,890333.6666666667,2021,3,recovery,True
one_step_202104,one_step_ex_ante,naive_last,2021-04-01,1,1179562.0,1043411.0,-741605.2216612652,2828427.221661265,-136151.0,136151.0,2021,4,recovery,False
one_step_202104,one_step_ex_ante,seasonal_naive,2021-04-01,1,1179562.0,,,,,,2021,4,recovery,False
one_step_202104,one_step_ex_ante,drift,2021-04-01,1,1179562.0,1042576.6451612903,-2144079.565088004,4229232.855410584,-136985.3548387097,136985.3548387097,2021,4,recovery,False
one_step_202104,one_step_ex_ante,same_month_historical_mean,2021-04-01,1,1179562.0,2331065.9166666665,837850.0918280787,3824281.741505254,1151503.9166666665,1151503.9166666665,2021,4,recovery,False
one_step_202104,one_step_ex_ante,seasonal_moving_average_3,2021-04-01,1,1179562.0,2805121.0,966797.1408469959,4643444.859153004,1625559.0,1625559.0,2021,4,recovery,False
one_step_202105,one_step_ex_ante,naive_last,2021-05-01,1,1025559.0,1179562.0,-599816.6360722715,2958940.6360722715,154003.0,154003.0,2021,5,recovery,False
one_step_202105,one_step_ex_ante,seasonal_naive,2021-05-01,1,1025559.0,,,,,,2021,5,recovery,False
one_step_202105,one_step_ex_ante,drift,2021-05-01,1,1025559.0,1179605.7564102565,-2001763.2604294186,4360974.773249932,154046.7564102565,154046.7564102565,2021,5,recovery,False
one_step_202105,one_step_ex_ante,same_month_historical_mean,2021-05-01,1,1025559.0,3337530.3333333335,1839017.6076450208,4836043.059021646,2311971.3333333335,2311971.3333333335,2021,5,recovery,False
one_step_202105,one_step_ex_ante,seasonal_moving_average_3,2021-05-01,1,1025559.0,3701881.0,1849151.4637744,5554610.5362256,2676322.0,2676322.0,2021,5,recovery,False
one_step_202106,one_step_ex_ante,naive_last,2021-06-01,1,1861089.0,1025559.0,-748271.0043624754,2799389.004362475,-835530.0,835530.0,2021,6,recovery,False
one_step_202106,one_step_ex_ante,seasonal_naive,2021-06-01,1,1861089.0,,,,,,2021,6,recovery,False
one_step_202106,one_step_ex_ante,drift,2021-06-01,1,1861089.0,1024621.5668789808,-2169681.1041804343,4218924.237938396,-836467.4331210192,836467.4331210192,2021,6,recovery,False
one_step_202106,one_step_ex_ante,same_month_historical_mean,2021-06-01,1,1861089.0,3879271.75,2345660.597356555,5412882.902643445,2018182.75,2018182.75,2021,6,recovery,False
one_step_202106,one_step_ex_ante,seasonal_moving_average_3,2021-06-01,1,1861089.0,4390906.333333333,2491840.447286732,6289972.219379934,2529817.333333333,2529817.333333333,2021,6,recovery,False
one_step_202107,one_step_ex_ante,naive_last,2021-07-01,1,3735532.0,1861089.0,88113.26900353679,3634064.7309964634,-1874443.0,1874443.0,2021,7,recovery,True
one_step_202107,one_step_ex_ante,seasonal_naive,2021-07-01,1,3735532.0,777043.0,-1203168.592146572,2757254.5921465717,-2958489.0,2958489.0,2021,7,recovery,True
one_step_202107,one_step_ex_ante,drift,2021-07-01,1,3735532.0,1865445.664556962,-1316097.1745506572,5046988.503664581,-1870086.335443038,1870086.335443038,2021,7,recovery,True
one_step_202107,one_step_ex_ante,same_month_historical_mean,2021-07-01,1,3735532.0,4573390.307692308,3015029.559591148,6131751.055793468,837858.307692308,837858.307692308,2021,7,recovery,True
one_step_202107,one_step_ex_ante,seasonal_moving_average_3,2021-07-01,1,3735532.0,4397687.666666667,2459912.998554111,6335462.334779223,662155.666666667,662155.666666667,2021,7,recovery,True
one_step_202108,one_step_ex_ante,naive_last,2021-08-01,1,5499057.0,3735532.0,1944431.485377721,5526632.5146222785,-1763525.0,1763525.0,2021,8,recovery,True
one_step_202108,one_step_ex_ante,seasonal_naive,2021-08-01,1,5499057.0,2192917.0,160224.50637196517,4225609.493628034,-3306140.0,3306140.0,2021,8,recovery,True
one_step_202108,one_step_ex_ante,drift,2021-08-01,1,5499057.0,3751650.213836478,347402.7797328904,7155897.647940066,-1747406.786163522,1747406.786163522,2021,8,recovery,True
one_step_202108,one_step_ex_ante,same_month_historical_mean,2021-08-01,1,5499057.0,5700622.0,4142108.668990665,7259135.331009335,201565.0,201565.0,2021,8,recovery,True
one_step_202108,one_step_ex_ante,seasonal_moving_average_3,2021-08-01,1,5499057.0,5804166.666666667,3869802.7275210754,7738530.605812259,305109.666666667,305109.666666667,2021,8,recovery,True
one_step_202109,one_step_ex_ante,naive_last,2021-09-01,1,4406083.0,5499057.0,3693184.671696447,7304929.328303553,1092974.0,1092974.0,2021,9,recovery,True
one_step_202109,one_step_ex_ante,seasonal_naive,2021-09-01,1,4406083.0,2634195.0,538028.3180075395,4730361.68199246,-1771888.0,1771888.0,2021,9,recovery,True
one_step_202109,one_step_ex_ante,drift,2021-09-01,1,4406083.0,5526096.50625,1658563.5550761963,9393629.457423802,1120013.5062499996,1120013.5062499996,2021,9,recovery,True
one_step_202109,one_step_ex_ante,same_month_historical_mean,2021-09-01,1,4406083.0,4859700.307692308,3305773.4892248926,6413627.126159724,453617.307692308,453617.307692308,2021,9,recovery,True
one_step_202109,one_step_ex_ante,seasonal_moving_average_3,2021-09-01,1,4406083.0,5132440.333333333,3203904.428422032,7060976.238244634,726357.333333333,726357.333333333,2021,9,recovery,True
one_step_202110,one_step_ex_ante,naive_last,2021-10-01,1,4406796.0,4406083.0,2597568.908295043,6214597.091704957,-713.0,713.0,2021,10,recovery,True
one_step_202110,one_step_ex_ante,seasonal_naive,2021-10-01,1,4406796.0,2355124.0,246727.4617777653,4463520.538222235,-2051672.0,2051672.0,2021,10,recovery,True
one_step_202110,one_step_ex_ante,drift,2021-10-01,1,4406796.0,4426165.900621118,893453.1632003845,7958878.638041852,19369.900621118024,19369.900621118024,2021,10,recovery,True
one_step_202110,one_step_ex_ante,same_month_historical_mean,2021-10-01,1,4406796.0,3871425.846153846,2320861.6127662202,5421990.079541472,-535370.153846154,535370.153846154,2021,10,recovery,True
one_step_202110,one_step_ex_ante,seasonal_moving_average_3,2021-10-01,1,4406796.0,4194685.666666667,2268920.5759405517,6120450.757392783,-212110.33333333302,212110.33333333302,2021,10,recovery,True
one_step_202111,one_step_ex_ante,naive_last,2021-11-01,1,2466682.0,4406796.0,2603904.6927705035,6209687.307229497,1940114.0,1940114.0,2021,11,recovery,True
one_step_202111,one_step_ex_ante,seasonal_naive,2021-11-01,1,2466682.0,1262757.0,-863853.6223903373,3389367.6223903373,-1203925.0,1203925.0,2021,11,recovery,True
one_step_202111,one_step_ex_ante,drift,2021-11-01,1,2466682.0,4426759.333333333,909535.4815235971,7943983.185143068,1960077.333333333,1960077.333333333,2021,11,recovery,True
one_step_202111,one_step_ex_ante,same_month_historical_mean,2021-11-01,1,2466682.0,2140996.5384615385,593185.344526499,3688807.732396578,-325685.4615384615,325685.4615384615,2021,11,recovery,True
one_step_202111,one_step_ex_ante,seasonal_moving_average_3,2021-11-01,1,2466682.0,2315898.0,396306.5366907355,4235489.463309265,-150784.0,150784.0,2021,11,recovery,True
one_step_202112,one_step_ex_ante,naive_last,2021-12-01,1,2176634.0,2466682.0,644349.4875754153,4289014.5124245845,290048.0,290048.0,2021,12,recovery,True
one_step_202112,one_step_ex_ante,seasonal_naive,2021-12-01,1,2176634.0,964816.0,-1162942.4592734324,3092574.4592734324,-1211818.0,1211818.0,2021,12,recovery,True
one_step_202112,one_step_ex_ante,drift,2021-12-01,1,2176634.0,2474620.319018405,-714658.4846086507,5663899.12264546,297986.31901840493,297986.31901840493,2021,12,recovery,True
one_step_202112,one_step_ex_ante,same_month_historical_mean,2021-12-01,1,2176634.0,1645478.923076923,101670.94614303391,3189286.900010812,-531155.076923077,531155.076923077,2021,12,recovery,True
one_step_202112,one_step_ex_ante,seasonal_moving_average_3,2021-12-01,1,2176634.0,1848008.6666666667,-65334.64063693187,3761351.973970265,-328625.33333333326,328625.33333333326,2021,12,recovery,True
one_step_202201,one_step_ex_ante,naive_last,2022-01-01,1,2158066.0,2176634.0,359327.7230675793,3993940.2769324207,18568.0,18568.0,2022,1,recovery,True
one_step_202201,one_step_ex_ante,seasonal_naive,2022-01-01,1,2158066.0,829932.0,-1298958.9960664217,2958822.9960664217,-1328134.0,1328134.0,2022,1,recovery,True
one_step_202201,one_step_ex_ante,drift,2022-01-01,1,2158066.0,2182755.3292682925,-984938.4256459828,5350449.084182568,24689.329268292524,24689.329268292524,2022,1,recovery,True
one_step_202201,one_step_ex_ante,same_month_historical_mean,2022-01-01,1,2158066.0,1561295.857142857,20209.602968611056,3102382.111317103,-596770.142857143,596770.142857143,2022,1,recovery,True
one_step_202201,one_step_ex_ante,seasonal_moving_average_3,2022-01-01,1,2158066.0,1861881.0,-45794.63047663774,3769556.6304766377,-296185.0,296185.0,2022,1,recovery,True
one_step_202202,one_step_ex_ante,naive_last,2022-02-01,1,1851394.0,2158066.0,346304.8463012271,3969827.153698773,306672.0,306672.0,2022,2,recovery,True
one_step_202202,one_step_ex_ante,seasonal_naive,2022-02-01,1,1851394.0,727126.0,-1404471.308114884,2858723.308114884,-1124268.0,1124268.0,2022,2,recovery,True
one_step_202202,one_step_ex_ante,drift,2022-02-01,1,1851394.0,2164037.696969697,-999827.2216906473,5327902.615630041,312643.6969696968,312643.6969696968,2022,2,recovery,True
one_step_202202,one_step_ex_ante,same_month_historical_mean,2022-02-01,1,1851394.0,1406618.2857142857,-132307.26142321574,2945543.832851787,-444775.7142857143,444775.7142857143,2022,2,recovery,True
one_step_202202,one_step_ex_ante,seasonal_moving_average_3,2022-02-01,1,1851394.0,1574668.6666666667,-327264.0286474698,3476601.3619808033,-276725.33333333326,276725.33333333326,2022,2,recovery,True
one_step_202203,one_step_ex_ante,naive_last,2022-03-01,1,2442196.0,1851394.0,44505.33650608058,3658282.663493919,-590802.0,590802.0,2022,3,recovery,True
one_step_202203,one_step_ex_ante,seasonal_naive,2022-03-01,1,2442196.0,1043411.0,-1087897.7271788754,3174719.7271788754,-1398785.0,1398785.0,2022,3,recovery,True
one_step_202203,one_step_ex_ante,drift,2022-03-01,1,2442196.0,1855482.3012048192,-1295177.2379095857,5006141.840319224,-586713.6987951808,586713.6987951808,2022,3,recovery,True
one_step_202203,one_step_ex_ante,same_month_historical_mean,2022-03-01,1,2442196.0,1737441.2857142857,201766.2658637485,3273116.3055648226,-704754.7142857143,704754.7142857143,2022,3,recovery,True
one_step_202203,one_step_ex_ante,seasonal_moving_average_3,2022-03-01,1,2442196.0,1524875.3333333333,-371298.10647804965,3421048.7731447164,-917320.6666666667,917320.6666666667,2022,3,recovery,True
one_step_202204,one_step_ex_ante,naive_last,2022-04-01,1,2921440.0,2442196.0,638561.5593935584,4245830.440606441,-479244.0,479244.0,2022,4,recovery,True
one_step_202204,one_step_ex_ante,seasonal_naive,2022-04-01,1,2921440.0,1179562.0,-955248.1128775473,3314372.1128775473,-1741878.0,1741878.0,2022,4,recovery,True
one_step_202204,one_step_ex_ante,drift,2022-04-01,1,2921440.0,2449797.5568862273,-731135.2248933921,5630730.338665847,-471642.44311377266,471642.44311377266,2022,4,recovery,True
one_step_202204,one_step_ex_ante,same_month_historical_mean,2022-04-01,1,2921440.0,2242488.6923076925,707940.0473693069,3777037.337246078,-678951.3076923075,678951.3076923075,2022,4,recovery,True
one_step_202204,one_step_ex_ante,seasonal_moving_average_3,2022-04-01,1,2921440.0,2438795.6666666665,543546.9117041149,4334044.421629218,-482644.3333333335,482644.3333333335,2022,4,recovery,True
one_step_202205,one_step_ex_ante,naive_last,2022-05-01,1,4078425.0,2921440.0,1121800.0369509116,4721079.963049089,-1156985.0,1156985.0,2022,5,recovery,True
one_step_202205,one_step_ex_ante,seasonal_naive,2022-05-01,1,4078425.0,1025559.0,-1118557.2558358647,3169675.2558358647,-3052866.0,3052866.0,2022,5,recovery,True
one_step_202205,one_step_ex_ante,drift,2022-05-01,1,4078425.0,2931848.9523809524,-296815.94631236326,6160513.851074268,-1146576.0476190476,1146576.0476190476,2022,5,recovery,True
one_step_202205,one_step_ex_ante,same_month_historical_mean,2022-05-01,1,4078425.0,3159686.3846153845,1626516.3630024935,4692856.406228276,-918738.6153846155,918738.6153846155,2022,5,recovery,True
one_step_202205,one_step_ex_ante,seasonal_moving_average_3,2022-05-01,1,4078425.0,3011973.3333333335,1121475.6527653441,4902471.013901323,-1066451.6666666665,1066451.6666666665,2022,5,recovery,True
one_step_202206,one_step_ex_ante,naive_last,2022-06-01,1,4939265.0,4078425.0,2275841.193842943,5881008.806157057,-860840.0,860840.0,2022,6,recovery,True
one_step_202206,one_step_ex_ante,seasonal_naive,2022-06-01,1,4939265.0,1861089.0,-326623.6337717157,4048801.6337717157,-3078176.0,3078176.0,2022,6,recovery,True
one_step_202206,one_step_ex_ante,drift,2022-06-01,1,4939265.0,4095618.426035503,659058.950326365,7532177.901744641,-843646.5739644971,843646.5739644971,2022,6,recovery,True
one_step_202206,one_step_ex_ante,same_month_historical_mean,2022-06-01,1,4939265.0,3724026.923076923,2189583.272062702,5258470.574091144,-1215238.076923077,1215238.076923077,2022,6,recovery,True
one_step_202206,one_step_ex_ante,seasonal_moving_average_3,2022-06-01,1,4939265.0,3848078.6666666665,1956717.1462912934,5739440.18704204,-1091186.3333333335,1091186.3333333335,2022,6,recovery,True
one_step_202207,one_step_ex_ante,naive_last,2022-07-01,1,6359123.0,4939265.0,3137553.3834219854,6740976.616578015,-1419858.0,1419858.0,2022,7,recovery,True
one_step_202207,one_step_ex_ante,seasonal_naive,2022-07-01,1,6359123.0,3735532.0,1505417.479456725,5965646.520543275,-2623591.0,2623591.0,2022,7,recovery,True
one_step_202207,one_step_ex_ante,drift,2022-07-01,1,6359123.0,4961421.052941176,1310143.4380045808,8612698.667877771,-1397701.947058824,1397701.947058824,2022,7,recovery,True
one_step_202207,one_step_ex_ante,same_month_historical_mean,2022-07-01,1,6359123.0,4513543.285714285,2973525.5491719255,6053561.022256645,-1845579.7142857146,1845579.7142857146,2022,7,recovery,True
one_step_202207,one_step_ex_ante,seasonal_moving_average_3,2022-07-01,1,6359123.0,3738540.0,1846083.3288302547,5630996.671169745,-2620583.0,2620583.0,2022,7,recovery,True
one_step_202208,one_step_ex_ante,naive_last,2022-08-01,1,7992422.0,6359123.0,4550544.5562354475,8167701.4437645525,-1633299.0,1633299.0,2022,8,recovery,True
one_step_202208,one_step_ex_ante,seasonal_naive,2022-08-01,1,7992422.0,5499057.0,3241883.3574295407,7756230.642570459,-2493365.0,2493365.0,2022,8,recovery,True
one_step_202208,one_step_ex_ante,drift,2022-08-01,1,7992422.0,6389452.748538012,2282290.5371053093,10496614.959970715,-1602969.2514619883,1602969.2514619883,2022,8,recovery,True
one_step_202208,one_step_ex_ante,same_month_historical_mean,2022-08-01,1,7992422.0,5686224.5,4127634.6100065517,7244814.389993448,-2306197.5,2306197.5,2022,8,recovery,True
one_step_202208,one_step_ex_ante,seasonal_moving_average_3,2022-08-01,1,7992422.0,5286374.666666667,3358124.5326259406,7214624.800707393,-2706047.333333333,2706047.333333333,2022,8,recovery,True
one_step_202209,one_step_ex_ante,naive_last,2022-09-01,1,6648582.0,7992422.0,6173297.156274416,9811546.843725584,1343840.0,1343840.0,2022,9,recovery,True
one_step_202209,one_step_ex_ante,seasonal_naive,2022-09-01,1,6648582.0,4406083.0,2126292.9394147024,6685873.060585298,-2242499.0,2242499.0,2022,9,recovery,True
one_step_202209,one_step_ex_ante,drift,2022-09-01,1,6648582.0,8032071.337209302,3297937.44549869,12766205.228919914,1383489.337209302,1383489.337209302,2022,9,recovery,True
one_step_202209,one_step_ex_ante,same_month_historical_mean,2022-09-01,1,6648582.0,4827299.071428572,3237976.9038563482,6416621.239000795,-1821282.9285714282,1821282.9285714282,2022,9,recovery,True
one_step_202209,one_step_ex_ante,seasonal_moving_average_3,2022-09-01,1,6648582.0,4594015.666666667,2628858.5782199376,6559172.755113397,-2054566.333333333,2054566.333333333,2022,9,recovery,True
one_step_202210,one_step_ex_ante,naive_last,2022-10-01,1,5919814.0,6648582.0,4823074.721287351,8474089.278712649,728768.0,728768.0,2022,10,recovery,True
one_step_202210,one_step_ex_ante,seasonal_naive,2022-10-01,1,5919814.0,4406796.0,2111105.142964498,6702486.857035502,-1513018.0,1513018.0,2022,10,recovery,True
one_step_202210,one_step_ex_ante,drift,2022-10-01,1,5919814.0,6680234.289017341,2499045.494450424,10861423.083584258,760420.2890173411,760420.2890173411,2022,10,recovery,True
one_step_202210,one_step_ex_ante,same_month_historical_mean,2022-10-01,1,5919814.0,3909666.5714285714,2303400.9628977487,5515932.179959394,-2010147.4285714286,2010147.4285714286,2022,10,recovery,True
one_step_202210,one_step_ex_ante,seasonal_moving_average_3,2022-10-01,1,5919814.0,4066471.3333333335,2083909.5226264286,6049033.144040238,-1853342.6666666665,1853342.6666666665,2022,10,recovery,True
one_step_202211,one_step_ex_ante,naive_last,2022-11-01,1,3438085.0,5919814.0,4096087.063836203,7743540.936163797,2481729.0,2481729.0,2022,11,recovery,True
one_step_202211,one_step_ex_ante,seasonal_naive,2022-11-01,1,3438085.0,2466682.0,168702.33603306254,4764661.663966937,-971403.0,971403.0,2022,11,recovery,True
one_step_202211,one_step_ex_ante,drift,2022-11-01,1,3438085.0,5947096.057471264,2035421.9019935145,9858770.212949013,2509011.057471264,2509011.057471264,2022,11,recovery,True
one_step_202211,one_step_ex_ante,same_month_historical_mean,2022-11-01,1,3438085.0,2164259.785714286,536831.8440179394,3791687.727410632,-1273825.214285714,1273825.214285714,2022,11,recovery,True
one_step_202211,one_step_ex_ante,seasonal_moving_average_3,2022-11-01,1,3438085.0,2244985.3333333335,250092.02565732924,4239878.641009338,-1193099.6666666665,1193099.6666666665,2022,11,recovery,True
one_step_202212,one_step_ex_ante,naive_last,2022-12-01,1,2620212.0,3438085.0,1582000.1775627816,5294169.822437218,817873.0,817873.0,2022,12,recovery,True
one_step_202212,one_step_ex_ante,seasonal_naive,2022-12-01,1,2620212.0,2176634.0,-117471.03643713845,4470739.036437139,-443578.0,443578.0,2022,12,recovery,True
one_step_202212,one_step_ex_ante,drift,2022-12-01,1,2620212.0,3451029.8514285716,123654.05569572281,6778405.64716142,830817.8514285716,830817.8514285716,2022,12,recovery,True
one_step_202212,one_step_ex_ante,same_month_historical_mean,2022-12-01,1,2620212.0,1683418.5714285714,50436.20881623053,3316400.9340409124,-936793.4285714286,936793.4285714286,2022,12,recovery,True
one_step_202212,one_step_ex_ante,seasonal_moving_average_3,2022-12-01,1,2620212.0,1846593.0,-149190.00870506815,3842376.0087050684,-773619.0,773619.0,2022,12,recovery,True
one_step_202301,one_step_ex_ante,naive_last,2023-01-01,1,3077654.0,2620212.0,765372.1779014419,4475051.822098558,-457442.0,457442.0,2023,1,normalization,True
one_step_202301,one_step_ex_ante,seasonal_naive,2023-01-01,1,3077654.0,2158066.0,-129269.29836737132,4445401.298367372,-919588.0,919588.0,2023,1,normalization,True
one_step_202301,one_step_ex_ante,drift,2023-01-01,1,3077654.0,2628436.2954545454,-619123.2628493593,5875995.853758451,-449217.7045454546,449217.7045454546,2023,1,normalization,True
one_step_202301,one_step_ex_ante,same_month_historical_mean,2023-01-01,1,3077654.0,1601080.5333333334,-32736.356722023804,3234897.4233886907,-1476573.4666666666,1476573.4666666666,2023,1,normalization,True
one_step_202301,one_step_ex_ante,seasonal_moving_average_3,2023-01-01,1,3077654.0,1839140.3333333333,-153146.00980867026,3831426.676475337,-1238513.6666666667,1238513.6666666667,2023,1,normalization,True
one_step_202302,one_step_ex_ante,naive_last,2023-02-01,1,2314917.0,3077654.0,1226907.532835251,4928400.467164749,762737.0,762737.0,2023,2,normalization,True
