fold_id,protocol,model,train_start,train_end,test_start,test_end,runtime_seconds,notes,n,mae,rmse,mape,smape,wape,mase,rmsse,r2,bias,seasonal_naive_mae,seasonal_naive_rmse,mae_skill_vs_seasonal_naive,rmse_skill_vs_seasonal_naive,interval_95_coverage,interval_95_mean_width,interval_95_winkler
one_step_201707,one_step_ex_ante,seasonal_naive,2008-01,2017-06,2017-07,2017-07,0.0013871999690309167,,1.0,1549944.0,1549944.0,30.79876196426102,36.40488961168907,30.79876196426102,6.045510919768812,3.504273704944052,,-1549944.0,1549944.0,1549944.0,0.0,0.0,0.0,1741398.6086850842,28911186.43498341
one_step_201707,one_step_ex_ante,drift,2008-01,2017-06,2017-07,2017-07,0.0009370000334456563,,1.0,1522413.0265486725,1522413.0265486725,30.251697103871333,35.643003891924344,30.251697103871333,5.938127168722409,3.4420288326538273,,-1522413.0265486725,1549944.0,1549944.0,0.01776256009980204,0.01776256009980204,1.0,6055427.657461777,6055427.657461777
one_step_201707,one_step_ex_ante,same_month_historical_mean,2008-01,2017-06,2017-07,2017-07,0.001548200030811131,,1.0,451541.0,451541.0,8.97252015305352,9.393957518826518,8.97252015305352,1.7612223707587689,1.0208905954048288,,-451541.0,1549944.0,1549944.0,0.708672700433048,0.708672700433048,1.0,1596274.0644341526,1596274.0644341526
one_step_201707,one_step_ex_ante,seasonal_moving_average_3,2008-01,2017-06,2017-07,2017-07,0.017917299992404878,,1.0,472517.0,472517.0,9.38933187719474,9.851842994585644,9.38933187719474,1.8430386409292205,1.0683153057394645,,-472517.0,1549944.0,1549944.0,0.695139308258879,0.695139308258879,1.0,1809438.017816035,1809438.017816035
one_step_201708,one_step_ex_ante,naive_last,2008-01,2017-07,2017-08,2017-08,0.0009408000623807311,,1.0,1291400.0,1291400.0,20.420981522759416,22.743170884796346,20.420981522759416,4.801846600267467,2.771892709399596,,-1291400.0,1758051.0,1758051.0,0.2654365544571802,0.2654365544571802,1.0,3408152.12995358,3408152.12995358
one_step_201708,one_step_ex_ante,seasonal_naive,2008-01,2017-07,2017-08,2017-08,0.0011854999465867877,,1.0,1758051.0,1758051.0,27.800160281143498,32.28825337646268,27.800160281143498,6.537007292432105,3.7735238885338935,,-1758051.0,1758051.0,1758051.0,0.0,0.0,0.0,1831501.3758730334,35523513.85841238
one_step_201708,one_step_ex_ante,drift,2008-01,2017-07,2017-08,2017-08,0.0010100000072270632,,1.0,1257542.5263157897,1257542.5263157897,19.88559136904053,22.081066717748907,19.88559136904053,4.675953464984696,2.6992201954891493,,-1257542.5263157897,1758051.0,1758051.0,0.2846950820449522,0.2846950820449522,1.0,6809080.133380427,6809080.133380427
one_step_201708,one_step_ex_ante,same_month_historical_mean,2008-01,2017-07,2017-08,2017-08,0.0014655999839305878,,1.0,727032.666666667,727032.666666667,11.496608837263832,12.197774020244271,11.496608837263832,2.7033446946854,1.5605207900175633,,-727032.666666667,1758051.0,1758051.0,0.5864553038184518,0.5864553038184518,1.0,1597019.9949926622,1597019.9949926622
one_step_201708,one_step_ex_ante,seasonal_moving_average_3,2008-01,2017-07,2017-08,2017-08,0.018942599999718368,,1.0,340497.333333333,340497.333333333,5.384303664665361,5.533267630569611,5.384303664665361,1.2660801939498247,0.7308518474807728,,-340497.333333333,1758051.0,1758051.0,0.8063211287196259,0.8063211287196259,1.0,1806473.9138555564,1806473.9138555564
one_step_201709,one_step_ex_ante,naive_last,2008-01,2017-08,2017-09,2017-09,0.0014856000198051333,,1.0,1017000.0,1017000.0,19.16377357125306,17.488085059844675,19.16377357125306,3.590384173958065,2.0559678078672645,,1017000.0,1291958.0,1291958.0,0.2128227078589242,0.2128227078589242,1.0,3424165.9749160763,3424165.9749160763
one_step_201709,one_step_ex_ante,seasonal_naive,2008-01,2017-08,2017-09,2017-09,0.0012969999806955457,,1.0,1291958.0,1291958.0,24.34492681963516,27.719013608718814,24.344926819635162,4.561087076321056,2.6118230650113823,,-1291958.0,1291958.0,1291958.0,0.0,0.0,0.0,1939916.0883780345,14819914.320817344
one_step_201709,one_step_ex_ante,drift,2008-01,2017-08,2017-09,2017-09,0.0009411999490112066,,1.0,1061792.6260869568,1061792.6260869568,20.007820517164802,18.18828118939873,20.007820517164802,3.748518624117977,2.1465206075374894,,1061792.6260869568,1291958.0,1291958.0,0.17815236556687075,0.17815236556687075,1.0,7653531.946568095,7653531.946568095
one_step_201709,one_step_ex_ante,same_month_historical_mean,2008-01,2017-08,2017-09,2017-09,0.0015562999760732055,,1.0,587788.555555556,587788.555555556,11.075955542222786,11.725300052739618,11.075955542222786,2.075109859882339,1.1882736952360102,,-587788.555555556,1291958.0,1291958.0,0.5450405078527661,0.5450405078527661,1.0,1609924.9888283797,1609924.9888283797
one_step_201709,one_step_ex_ante,seasonal_moving_average_3,2008-01,2017-08,2017-09,2017-09,0.018082299968227744,,1.0,331476.666666667,331476.666666667,6.24615907979718,6.4475202660572295,6.24615907979718,1.1702345900062674,0.6701134274590121,,-331476.666666667,1291958.0,1291958.0,0.74343077200136,0.74343077200136,1.0,1800105.7701546238,1800105.7701546238
one_step_201710,one_step_ex_ante,naive_last,2008-01,2017-09,2017-10,2017-10,0.0009352999040856957,,1.0,1393129.0,1393129.0,35.59567668831934,30.217597528676674,35.59567668831934,4.7569262289271075,2.7413790718099658,,1393129.0,723425.0,723425.0,-0.9257407471403394,-0.9257407471403394,1.0,3431078.162824791,3431078.162824791
one_step_201710,one_step_ex_ante,seasonal_naive,2008-01,2017-09,2017-10,2017-10,0.0013526000548154116,,1.0,723425.0,723425.0,18.484147848653944,20.36642819850472,18.48414784865394,2.4701799741169648,1.4235452388286542,,-723425.0,723425.0,723425.0,0.0,0.0,1.0,1988521.7363966675,1988521.7363966675
one_step_201710,one_step_ex_ante,drift,2008-01,2017-09,2017-10,2017-10,0.0009847000474110246,,1.0,1428768.2413793104,1428768.2413793104,36.50629079049861,30.871306355936657,36.50629079049861,4.878618650875331,2.8115094548918087,,1428768.2413793104,723425.0,723425.0,-0.9750053445475486,-0.9750053445475486,1.0,6895073.839929538,6895073.839929538
one_step_201710,one_step_ex_ante,same_month_historical_mean,2008-01,2017-09,2017-10,2017-10,0.0016839000163599849,,1.0,154790.111111111,154790.111111111,3.955024085824166,4.034812998784103,3.955024085824166,0.5285405296444086,0.3045937390745142,,-154790.111111111,723425.0,723425.0,0.7860315704998984,0.7860315704998984,1.0,1615767.3171395361,1615767.3171395361
one_step_201710,one_step_ex_ante,seasonal_moving_average_3,2008-01,2017-09,2017-10,2017-10,0.018479199963621795,,1.0,31952.66666666651,31952.66666666651,0.8164188614236725,0.8197652203628895,0.8164188614236725,0.10910438168384323,0.06287599474888504,,-31952.66666666651,723425.0,723425.0,0.9558314038543505,0.9558314038543505,1.0,1793618.590839454,1793618.590839454
one_step_201711,one_step_ex_ante,naive_last,2008-01,2017-10,2017-11,2017-11,0.0009816000238060951,,1.0,1619912.0,1619912.0,70.61988005302882,52.19119899039984,70.61988005302882,5.455623548388358,3.1723163694794323,,1619912.0,414222.0,414222.0,-2.910733857689838,-2.910733857689838,1.0,3455272.815719532,3455272.815719532
one_step_201711,one_step_ex_ante,seasonal_naive,2008-01,2017-10,2017-11,2017-11,0.0015437999973073602,,1.0,414222.0,414222.0,18.057961145621306,19.850235008165864,18.05796114562131,1.3950383091553875,0.8111818612359866,,-414222.0,414222.0,414222.0,0.0,0.0,1.0,1995180.465757682,1995180.465757682
one_step_201711,one_step_ex_ante,drift,2008-01,2017-10,2017-11,2017-11,0.0010294000385329127,,1.0,1643339.547008547,1643339.547008547,71.64120130978863,52.74693306048711,71.64120130978861,5.534524054799078,3.218195152321934,,1643339.547008547,414222.0,414222.0,-2.967291807312376,-2.967291807312376,1.0,6147756.778185932,6147756.778185932
one_step_201711,one_step_ex_ante,same_month_historical_mean,2008-01,2017-10,2017-11,2017-11,0.00145800004247576,,1.0,228134.33333333326,228134.33333333326,9.945490406872528,10.465934671230935,9.945490406872526,0.7683226256297947,0.44676147844673686,,-228134.33333333326,414222.0,414222.0,0.4492462174067692,0.4492462174067692,1.0,1609727.4156318067,1609727.4156318067
one_step_201711,one_step_ex_ante,seasonal_moving_average_3,2008-01,2017-10,2017-11,2017-11,0.019476799992844462,,1.0,166848.3333333335,166848.3333333335,7.273734182503606,7.548254153786723,7.273734182503606,0.5619204600883778,0.32674348918564383,,-166848.3333333335,414222.0,414222.0,0.5972006959231198,0.5972006959231198,1.0,1785257.2327794097,1785257.2327794097
one_step_201712,one_step_ex_ante,naive_last,2008-01,2017-11,2017-12,2017-12,0.0013354000402614474,,1.0,252524.0,252524.0,12.370604749958728,11.650016031666578,12.370604749958728,0.847335092369798,0.495316582701044,,252524.0,411852.0,411852.0,0.3868574147994911,0.3868574147994911,1.0,3491207.952259103,3491207.952259103
one_step_201712,one_step_ex_ante,seasonal_naive,2008-01,2017-11,2017-12,2017-12,0.0013813000405207276,,1.0,411852.0,411852.0,20.175738969286094,22.439395945400367,20.175738969286094,1.381954398246052,0.8078326227154266,,-411852.0,411852.0,411852.0,0.0,0.0,1.0,1990169.8942878488,1990169.8942878488
one_step_201712,one_step_ex_ante,drift,2008-01,2017-11,2017-12,2017-12,0.0011379000497981906,,1.0,262024.940677966,262024.940677966,12.836035290738701,12.061900395019476,12.836035290738701,0.8792151530648776,0.5139523300718106,,262024.940677966,411852.0,411852.0,0.36378859231479754,0.36378859231479754,1.0,5779704.3317103665,5779704.3317103665
one_step_201712,one_step_ex_ante,same_month_historical_mean,2008-01,2017-11,2017-12,2017-12,0.0017180000431835651,,1.0,507336.66666666674,507336.66666666674,24.853326331338387,28.3800152303838,24.853326331338387,1.702349722452462,0.9951223012952117,,-507336.66666666674,411852.0,411852.0,-0.23184218279058189,-0.23184218279058189,1.0,1604793.567314508,1604793.567314508
one_step_201712,one_step_ex_ante,seasonal_moving_average_3,2008-01,2017-11,2017-12,2017-12,0.02095590007957071,,1.0,346715.0,346715.0,16.984818179190654,18.561102975402918,16.984818179190654,1.1633895651541815,0.6800687814670783,,-346715.0,411852.0,411852.0,0.15815632800132085,0.15815632800132085,1.0,1776988.8396721296,1776988.8396721296
one_step_201801,one_step_ex_ante,naive_last,2008-01,2017-12,2018-01,2018-01,0.0011220999294891953,,1.0,4018.0,4018.0,0.1964464605168527,0.19663960629011829,0.1964464605168527,0.013434739282733206,0.007893866357306508,,-4018.0,476997.0,476997.0,0.9915764669379472,0.9915764669379472,1.0,3477658.0675582252,3477658.0675582252
one_step_201801,one_step_ex_ante,seasonal_naive,2008-01,2017-12,2018-01,2018-01,0.0028035000432282686,,1.0,476997.0,476997.0,23.321147916166545,26.399478648526365,23.321147916166545,1.5949055086226709,0.9371206000089927,,-476997.0,476997.0,476997.0,0.0,0.0,1.0,1985100.7471573094,1985100.7471573094
one_step_201801,one_step_ex_ante,drift,2008-01,2017-12,2018-01,2018-01,0.0011525999289005995,,1.0,3281.0504201680887,3281.0504201680887,0.16041581429053095,0.16028725124088997,0.16041581429053095,0.010970646333613866,0.006446036219111812,,3281.0504201680887,476997.0,476997.0,0.9931214443273897,0.9931214443273897,1.0,5770114.388526071,5770114.388526071
one_step_201801,one_step_ex_ante,same_month_historical_mean,2008-01,2017-12,2018-01,2018-01,0.0024158000014722347,,1.0,622625.2,622625.2,30.441144043951596,35.90628619462057,30.441144043951592,2.081833557207471,1.223225515055061,,-622625.2,476997.0,476997.0,-0.3053021297827867,-0.3053021297827867,1.0,1607368.2242407643,1607368.2242407643
one_step_201801,one_step_ex_ante,seasonal_moving_average_3,2008-01,2017-12,2018-01,2018-01,0.026269299909472466,,1.0,371462.66666666674,371462.66666666674,18.161405196818855,19.975303060911173,18.161405196818855,1.2420368541402436,0.7297851287693784,,-371462.66666666674,476997.0,476997.0,0.2212473733238013,0.2212473733238013,1.0,1771070.607218021,1771070.607218021
one_step_201802,one_step_ex_ante,naive_last,2008-01,2018-01,2018-02,2018-02,0.0010570999002084136,,1.0,238519.0,238519.0,13.20102367582418,12.383640048461086,13.201023675824182,0.7931921760104755,0.4688626196316384,,238519.0,374480.0,374480.0,0.36306611835077973,0.36306611835077973,1.0,3463015.4307402354,3463015.4307402354
one_step_201802,one_step_ex_ante,seasonal_naive,2008-01,2018-01,2018-02,2018-02,0.0022609999869018793,,1.0,374480.0,374480.0,20.72589330880408,23.12201543361188,20.72589330880408,1.2453289091116553,0.7361244756168521,,-374480.0,374480.0,374480.0,0.0,0.0,1.0,1981767.8349962952,1981767.8349962952
one_step_201802,one_step_ex_ante,drift,2008-01,2018-01,2018-02,2018-02,0.0010723000159487128,,1.0,245790.70833333326,245790.70833333326,13.603482154486343,12.737135197681635,13.603482154486343,0.8173741579751413,0.4831567941769109,,245790.70833333326,374480.0,374480.0,0.3436479696289969,0.3436479696289969,1.0,5767638.330336223,5767638.330336223
one_step_201802,one_step_ex_ante,same_month_historical_mean,2008-01,2018-01,2018-02,2018-02,0.001542900106869638,,1.0,490639.19999999995,490639.19999999995,27.154816578500814,31.420969958163365,27.15481657850081,1.6316149853220872,0.9644614500562695,,-490639.19999999995,374480.0,374480.0,-0.31018799401837205,-0.31018799401837205,1.0,1614691.6888605454,1614691.6888605454
one_step_201802,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-01,2018-02,2018-02,0.019426099956035614,,1.0,301898.33333333326,301898.33333333326,16.708803265254314,18.23197574451419,16.70880326525431,1.0039594160238912,0.5934489220107925,,-301898.33333333326,374480.0,374480.0,0.19381987467065465,0.19381987467065465,1.0,1765702.190745465,1765702.190745465
one_step_201803,one_step_ex_ante,naive_last,2008-01,2018-02,2018-03,2018-03,0.001038899994455278,,1.0,463197.0,463197.0,20.404983394412117,22.723329165890945,20.404983394412117,1.5369285120908118,0.912419622709352,,-463197.0,425943.0,425943.0,-0.08746240694177398,-0.08746240694177398,1.0,3449668.165673241,3449668.165673241
one_step_201803,one_step_ex_ante,seasonal_naive,2008-01,2018-02,2018-03,2018-03,0.0014949999749660492,,1.0,425943.0,425943.0,18.763851756306885,20.706522333587337,18.763851756306885,1.4133164533135936,0.8390355536751954,,-425943.0,425943.0,425943.0,0.0,0.0,1.0,1975840.4052212143,1975840.4052212143
one_step_201803,one_step_ex_ante,drift,2008-01,2018-02,2018-03,2018-03,0.001052600098773837,,1.0,457956.61983471084,457956.61983471084,20.174131574877162,22.437407645026788,20.174131574877162,1.519540468363784,0.9020969615235784,,-457956.61983471084,425943.0,425943.0,-0.07515939887428802,-0.07515939887428802,1.0,5768336.298022667,5768336.298022667
one_step_201803,one_step_ex_ante,same_month_historical_mean,2008-01,2018-02,2018-03,2018-03,0.0015140000032261014,,1.0,522065.69999999995,522065.69999999995,22.998296490029375,25.986525591527844,22.998296490029375,1.7322600524499252,1.0283809891331197,,-522065.69999999995,425943.0,425943.0,-0.22567033617174115,-0.22567033617174115,1.0,1616623.8896183749,1616623.8896183749
one_step_201803,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-02,2018-03,2018-03,0.02133650006726384,,1.0,349858.0,349858.0,15.41211769593118,16.69894849385945,15.41211769593118,1.1608597106265093,0.6891609927565343,,-349858.0,425943.0,425943.0,0.17862718720579984,0.17862718720579984,1.0,1759095.5937872399,1759095.5937872399
one_step_201804,one_step_ex_ante,naive_last,2008-01,2018-03,2018-04,2018-04,0.0011285999789834023,,1.0,600550.0,600550.0,20.920939367769943,23.365031393295865,20.920939367769943,1.98528553129362,1.1845623387354376,,-600550.0,592031.0,592031.0,-0.014389449201139826,-0.014389449201139826,1.0,3439226.1144834124,3439226.1144834124
one_step_201804,one_step_ex_ante,seasonal_naive,2008-01,2018-03,2018-04,2018-04,0.0013806000351905823,,1.0,592031.0,592031.0,20.62416893654185,22.995482517648206,20.62416893654185,1.957123600661549,1.16775893091979,,-592031.0,592031.0,592031.0,0.0,0.0,1.0,1971114.2119322363,1971114.2119322363
one_step_201804,one_step_ex_ante,drift,2008-01,2018-03,2018-04,2018-04,0.0009999999310821295,,1.0,591555.8770491802,591555.8770491802,20.607617411362703,22.974907979919973,20.607617411362703,1.9555529492256183,1.1668217687287818,,-591555.8770491802,592031.0,592031.0,0.0008025305276577743,0.0008025305276577743,1.0,5781467.292736057,5781467.292736057
one_step_201804,one_step_ex_ante,same_month_historical_mean,2008-01,2018-03,2018-04,2018-04,0.0018885999452322721,,1.0,686972.3999999999,686972.3999999999,23.931575934945297,27.184404088382063,23.931575934945297,2.2709788795571613,1.3550272796448197,,-686972.3999999999,592031.0,592031.0,-0.16036558896409114,-0.16036558896409114,1.0,1619647.5026955623,1619647.5026955623
one_step_201804,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-03,2018-04,2018-04,0.01909169997088611,,1.0,552422.6666666665,552422.6666666665,19.244361193431217,21.29323469020526,19.244361193431214,1.82618720721334,1.0896329797637725,,-552422.6666666665,592031.0,592031.0,0.06690246512992304,0.06690246512992304,1.0,1753380.7367145333,1753380.7367145333
one_step_201805,one_step_ex_ante,naive_last,2008-01,2018-04,2018-05,2018-05,0.0010383999906480312,,1.0,919955.0,919955.0,24.2698634806164,27.621743158367554,24.2698634806164,3.0153990123499854,1.811637929561102,,-919955.0,695242.0,695242.0,-0.3232155134471162,-0.3232155134471162,1.0,3431477.7287607547,3431477.7287607547
one_step_201805,one_step_ex_ante,seasonal_naive,2008-01,2018-04,2018-05,2018-05,0.0016114000463858247,,1.0,695242.0,695242.0,18.34158021423951,20.193482070218067,18.34158021423951,2.278841943512703,1.3691178127451014,,-695242.0,695242.0,695242.0,0.0,0.0,1.0,1971347.2527025891,1971347.2527025891
one_step_201805,one_step_ex_ante,drift,2008-01,2018-04,2018-05,2018-05,0.0013537000631913543,,1.0,906151.4796747966,906151.4796747966,23.905704849113118,27.15102704335703,23.90570484911312,2.970154275862254,1.7844550988980739,,-906151.4796747966,695242.0,695242.0,-0.3033612464074331,-0.3033612464074331,1.0,5868115.699695189,5868115.699695189
one_step_201805,one_step_ex_ante,same_month_historical_mean,2008-01,2018-04,2018-05,2018-05,0.001617399975657463,,1.0,586523.7000000002,586523.7000000002,15.473420033747317,16.77093894719903,15.473420033747317,1.9224885844414779,1.1550223451217911,,-586523.7000000002,695242.0,695242.0,0.15637475871710826,0.15637475871710826,1.0,1629578.8709627464,1629578.8709627464
one_step_201805,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-04,2018-05,2018-05,0.018979900050908327,,1.0,583876.3333333335,583876.3333333335,15.403578326725631,16.688924072416885,15.403578326725633,1.9138111308356003,1.1498089706993582,,-583876.3333333335,695242.0,695242.0,0.16018259349502262,0.16018259349502262,1.0,1753113.869720894,1753113.869720894
one_step_201806,one_step_ex_ante,naive_last,2008-01,2018-05,2018-06,2018-06,0.000999600044451654,,1.0,616370.0,616370.0,13.986494796561932,15.038149817418118,13.986494796561932,1.9977093825997059,1.2091281289885176,,-616370.0,917322.0,917322.0,0.3280767276921299,0.3280767276921299,1.0,3432354.5516892304,3432354.5516892304
one_step_201806,one_step_ex_ante,seasonal_naive,2008-01,2018-05,2018-06,2018-06,0.0013547999551519752,,1.0,917322.0,917322.0,20.815612991825986,23.233735192426586,20.81561299182599,2.973121284723668,1.7995032748836006,,-917322.0,917322.0,917322.0,0.0,0.0,1.0,1975389.9369096141,1975389.9369096141
one_step_201806,one_step_ex_ante,drift,2008-01,2018-05,2018-06,2018-06,0.0010226999875158072,,1.0,595258.8064516131,595258.8064516131,13.507445526296141,14.485774581634294,13.507445526296141,1.9292861474820153,1.1677144684341825,,-595258.8064516131,917322.0,917322.0,0.35109066777902076,0.35109066777902076,1.0,6146506.910005905,6146506.910005905
one_step_201806,one_step_ex_ante,same_month_historical_mean,2008-01,2018-05,2018-06,2018-06,0.0015219999477267265,,1.0,720082.6000000001,720082.6000000001,16.339911965207243,17.793644923127548,16.339911965207243,2.333851041203808,1.412580311915225,,-720082.6000000001,917322.0,917322.0,0.21501653726826553,0.21501653726826553,1.0,1634890.0368736251,1634890.0368736251
one_step_201806,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-05,2018-06,2018-06,0.01920009998138994,,1.0,895095.3333333335,895095.3333333335,20.31125171908681,22.60714921040418,20.31125171908681,2.9010827031186,1.7559013995809125,,-895095.3333333335,917322.0,917322.0,0.024229950515376797,0.024229950515376797,0.0,1753823.9814196387,2481157.6863602037
one_step_201807,one_step_ex_ante,naive_last,2008-01,2018-06,2018-07,2018-07,0.0010562000097706914,,1.0,1306081.0,1306081.0,22.861661393582153,25.812211600762815,22.861661393582153,4.161102692576563,2.5373414193280364,,-1306081.0,680487.0,680487.0,-0.9193327719706621,-0.9193327719706621,1.0,3424851.270340391,3424851.270340391
one_step_201807,one_step_ex_ante,seasonal_naive,2008-01,2018-06,2018-07,2018-07,0.0012619999470189214,,1.0,680487.0,680487.0,11.911254644033974,12.665568714907863,11.911254644033976,2.16799439541908,1.3219914005442828,,-680487.0,680487.0,680487.0,0.0,0.0,1.0,1989929.9041677266,1989929.9041677266
one_step_201807,one_step_ex_ante,drift,2008-01,2018-06,2018-07,2018-07,0.0012338999658823013,,1.0,1280207.7359999996,1280207.7359999996,22.40877539285573,25.236354377787485,22.40877539285573,4.078671887369117,2.4870770755389375,,-1280207.7359999996,680487.0,680487.0,-0.8813110845614973,-0.8813110845614973,1.0,6401106.463371675,6401106.463371675
one_step_201807,one_step_ex_ante,same_month_historical_mean,2008-01,2018-06,2018-07,2018-07,0.0015983000630512834,,1.0,1086873.9000000004,1086873.9000000004,19.024657030706425,21.02458458546408,19.024657030706422,3.4627208509894802,2.111484788505919,,-1086873.9000000004,680487.0,680487.0,-0.5972000934624766,-0.5972000934624766,0.0,1646033.9592329054,12200310.774574803
one_step_201807,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-06,2018-07,2018-07,0.019129600026644766,,1.0,1126309.333333333,1126309.333333333,19.714935446651406,21.870847144764458,19.714935446651403,3.588359986560899,2.1880965441212403,,-1126309.333333333,680487.0,680487.0,-0.6551518740744982,-0.6551518740744982,0.0,1769150.2989317863,11438517.653629372
one_step_201808,one_step_ex_ante,naive_last,2008-01,2018-07,2018-08,2018-08,0.0010225999867543578,,1.0,1339458.0,1339458.0,18.99284970165615,20.98574522647455,18.99284970165615,4.224533628868668,2.593765477120936,,-1339458.0,728545.0,728545.0,-0.8385384567871579,-0.8385384567871579,1.0,3440296.335000394,3440296.335000394
one_step_201808,one_step_ex_ante,seasonal_naive,2008-01,2018-07,2018-08,2018-08,0.0012626999523490667,,1.0,728545.0,728545.0,10.330406541969275,10.893054973785393,10.330406541969275,2.297767345182995,1.4107757537220817,,-728545.0,728545.0,728545.0,0.0,0.0,1.0,1992608.399313897,1992608.399313897
one_step_201808,one_step_ex_ante,drift,2008-01,2018-07,2018-08,2018-08,0.0010174000635743141,,1.0,1303424.3571428573,1303424.3571428573,18.481910528506365,20.363712049105544,18.481910528506365,4.1108866641854585,2.523988881768366,,-1303424.3571428573,728545.0,728545.0,-0.7890787214830344,-0.7890787214830344,1.0,7152099.764405278,7152099.764405278
one_step_201808,one_step_ex_ante,same_month_historical_mean,2008-01,2018-07,2018-08,2018-08,0.0015878000995144248,,1.0,1382874.4000000004,1382874.4000000004,19.608472707220336,21.73990430869331,19.608472707220336,4.361465165239659,2.6778382583958056,,-1382874.4000000004,728545.0,728545.0,-0.8981317557597683,-0.8981317557597683,0.0,1678954.4955646936,23414840.584270835
one_step_201808,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-07,2018-08,2018-08,0.01985209994018078,,1.0,1172955.333333333,1172955.333333333,16.63192451928764,18.140479988881243,16.63192451928764,3.6993987499626892,2.271344864717579,,-1172955.333333333,728545.0,728545.0,-0.6099970946658517,-0.6099970946658517,0.0,1798950.7190971375,12738149.67048771
one_step_201809,one_step_ex_ante,naive_last,2008-01,2018-08,2018-09,2018-09,0.0010819999733939767,,1.0,1031076.0,1031076.0,17.12364837361412,15.773176714632864,17.12364837361412,3.215944851455412,1.9881372952986698,,1031076.0,714469.0,714469.0,-0.4431360912789779,-0.4431360912789779,1.0,3456480.633773029,3456480.633773029
one_step_201809,one_step_ex_ante,seasonal_naive,2008-01,2018-08,2018-09,2018-09,0.0012808999745175242,,1.0,714469.0,714469.0,11.865581130632181,12.613939758541592,11.865581130632181,2.2284418433505357,1.3776505953341416,,-714469.0,714469.0,714469.0,0.0,0.0,1.0,1996961.9548003674,1996961.9548003674
one_step_201809,one_step_ex_ante,drift,2008-01,2018-08,2018-09,2018-09,0.000994600006379187,,1.0,1077372.8267716533,1077372.8267716533,17.8925253355955,16.423257574382273,17.892525335595504,3.3603454986385697,2.0774075798933125,,1077372.8267716533,714469.0,714469.0,-0.5079350213538352,-0.5079350213538352,1.0,8099566.84930596,8099566.84930596
one_step_201809,one_step_ex_ante,same_month_historical_mean,2008-01,2018-08,2018-09,2018-09,0.0023786999518051744,,1.0,1243478.7000000002,1243478.7000000002,20.65113727686301,23.029013915457515,20.651137276863007,3.8784327471102706,2.3976955911877558,,-1243478.7000000002,714469.0,714469.0,-0.7404235873074971,-0.7404235873074971,0.0,1734080.1195663419,16791625.728239514
one_step_201809,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-08,2018-09,2018-09,0.019371700007468462,,1.0,1108977.0,1108977.0,18.417393288589267,20.285415681756383,18.417393288589267,3.458919491417188,2.1383472540612263,,-1108977.0,714469.0,714469.0,-0.5521695133028865,-0.5521695133028865,0.0,1830564.1664239392,9578360.837945156
one_step_201810,one_step_ex_ante,naive_last,2008-01,2018-09,2018-10,2018-10,0.001146900001913309,,1.0,1229918.0,1229918.0,25.6690735288501,22.749305545022768,25.669073528850102,3.7962776481474707,2.3624994108660164,,1229918.0,877680.0,877680.0,-0.4013285024154589,-0.4013285024154589,1.0,3463022.704467576,3463022.704467576
one_step_201810,one_step_ex_ante,seasonal_naive,2008-01,2018-09,2018-10,2018-10,0.0015171000268310308,,1.0,877680.0,877680.0,18.31767032826673,20.164504012430275,18.31767032826673,2.7090561860433557,1.6858997778135494,,-877680.0,877680.0,877680.0,0.0,0.0,1.0,2000444.6444124635,2000444.6444124635
one_step_201810,one_step_ex_ante,drift,2008-01,2018-09,2018-10,2018-10,0.0010269000194966793,,1.0,1267797.8515625,1267797.8515625,26.459647124016396,23.368090041689648,26.459647124016396,3.913197990643363,2.435261275478209,,1267797.8515625,877680.0,877680.0,-0.4444875712816745,-0.4444875712816745,1.0,7280229.968796421,7280229.968796421
one_step_201810,one_step_ex_ante,same_month_historical_mean,2008-01,2018-09,2018-10,2018-10,0.002308499999344349,,1.0,1016991.1000000001,1016991.1000000001,21.225170559408145,23.74514424186479,21.22517055940815,3.139055271404199,1.9534967978401665,,-1016991.1000000001,877680.0,877680.0,-0.15872652903108198,-0.15872652903108198,0.0,1775467.8649467854,6945754.566011081
one_step_201810,one_step_ex_ante,seasonal_moving_average_3,2008-01,2018-09,2018-10,2018-10,0.019671999965794384,,1.0,1036139.3333333335,1036139.3333333335,21.624804851597474,24.246426005147544,21.624804851597474,3.1981584069017246,1.9902778596419495,,-1036139.3333333335,877680.0,877680.0,-0.18054340230304144,-0.18054340230304144,0.0,1855947.6946498835,6182567.134985552
one_step_201811,one_step_ex_ante,naive_last,2008-01,2018-10,2018-11,2018-11,0.0013309000059962273,,1.0,2112019.0,2112019.0,78.82373797314344,56.54019169683165,78.82373797314344,6.425909899093526,4.0255885501714985,,2112019.0,385573.0,385573.0,-4.477611243525869,-4.477611243525869,0.0,3477109.3656008374,18415682.05358409
