run_id,fold_id,protocol,model,train_start,train_end,test_start,test_end,runtime_seconds,notes,full_n,full_mae,full_rmse,full_mape,full_smape,full_wape,full_mase,full_rmsse,full_r2,full_bias,paired_n,paired_mae,paired_rmse,paired_mape,paired_smape,paired_wape,paired_mase,paired_rmsse,paired_r2,paired_bias,paired_seasonal_naive_n,paired_seasonal_naive_mae,paired_seasonal_naive_rmse,paired_seasonal_naive_mape,paired_seasonal_naive_smape,paired_seasonal_naive_wape,paired_seasonal_naive_mase,paired_seasonal_naive_rmsse,paired_seasonal_naive_r2,paired_seasonal_naive_bias,paired_mae_skill_vs_seasonal_naive,paired_rmse_skill_vs_seasonal_naive,full_interval_95_coverage,full_interval_95_mean_width,full_interval_95_winkler,paired_interval_95_coverage,paired_interval_95_mean_width,paired_interval_95_winkler,forecast_origin,target_available_through,target_publication_delay_months
run_20260811T161321Z_ebb0c846,one_step_201503,one_step_ex_ante,naive_last,2008-01,2015-02,2015-03,2015-03,0.0009544999338686466,,1.0,246728.0,246728.0,12.228513935801393,11.523912323582012,12.228513935801391,1.3685143136819105,1.061904180158093,,246728.0,1.0,246728.0,246728.0,12.228513935801393,11.523912323582012,12.228513935801391,1.3685143136819105,1.061904180158093,,246728.0,1.0,50531.0,50531.0,2.5044544506094977,2.5362136078994992,2.5044544506094977,0.2802778638203228,0.21748273453993303,,-50531.0,-3.8827056658288974,-3.8827056658288974,1.0,6956524.160947777,6956524.160947777,1.0,6956524.160947777,6956524.160947777,2015-02-28,2014-11-01,3
run_20260811T161321Z_ebb0c846,one_step_201503,one_step_ex_ante,seasonal_naive,2008-01,2015-02,2015-03,2015-03,0.0013892999850213528,,1.0,50531.0,50531.0,2.5044544506094977,2.5362136078994992,2.5044544506094977,0.2802778638203228,0.21748273453993303,,-50531.0,1.0,50531.0,50531.0,2.5044544506094977,2.5362136078994992,2.5044544506094977,0.2802778638203228,0.21748273453993303,,-50531.0,1.0,50531.0,50531.0,2.5044544506094977,2.5362136078994992,2.5044544506094977,0.2802778638203228,0.21748273453993303,,-50531.0,0.0,0.0,1.0,719068.6101001333,719068.6101001333,1.0,719068.6101001333,719068.6101001333,2015-02-28,2014-11-01,3
run_20260811T161321Z_ebb0c846,one_step_201503,one_step_ex_ante,drift,2008-01,2015-02,2015-03,2015-03,0.001036900095641613,,1.0,299978.58536585374,299978.58536585374,14.867758469198186,13.83898503444342,14.867758469198186,1.6638767706592754,1.29109186536555,,299978.58536585374,1.0,299978.58536585374,299978.58536585374,14.867758469198186,13.83898503444342,14.867758469198186,1.6638767706592754,1.29109186536555,,299978.58536585374,1.0,50531.0,50531.0,2.5044544506094977,2.5362136078994992,2.5044544506094977,0.2802778638203228,0.21748273453993303,,-50531.0,-4.936525803286176,-4.936525803286176,1.0,11353233.39637859,11353233.39637859,1.0,11353233.39637859,11353233.39637859,2015-02-28,2014-11-01,3
run_20260811T161321Z_ebb0c846,one_step_201503,one_step_ex_ante,same_month_historical_mean,2008-01,2015-02,2015-03,2015-03,0.0015412999782711267,,1.0,343495.0,343495.0,17.024550899687508,18.60856304318089,17.024550899687508,1.9052471716958264,1.4783841978348795,,-343495.0,1.0,343495.0,343495.0,17.024550899687508,18.60856304318089,17.024550899687508,1.9052471716958264,1.4783841978348795,,-343495.0,1.0,50531.0,50531.0,2.5044544506094977,2.5362136078994992,2.5044544506094977,0.2802778638203228,0.21748273453993303,,-50531.0,-5.797708337456215,-5.797708337456215,1.0,1377853.9386258295,1377853.9386258295,1.0,1377853.9386258295,1377853.9386258295,2015-02-28,2014-11-01,3
run_20260811T161321Z_ebb0c846,one_step_201503,one_step_ex_ante,seasonal_moving_average_3,2008-01,2015-02,2015-03,2015-03,0.015043099992908537,,1.0,185918.33333333326,185918.33333333326,9.214620675754816,9.659671729974974,9.214620675754816,1.0312242645445642,0.8001826113561992,,-185918.33333333326,1.0,185918.33333333326,185918.33333333326,9.214620675754816,9.659671729974974,9.214620675754816,1.0312242645445642,0.8001826113561992,,-185918.33333333326,1.0,50531.0,50531.0,2.5044544506094977,2.5362136078994992,2.5044544506094977,0.2802778638203228,0.21748273453993303,,-50531.0,-2.679292579472665,-2.679292579472665,1.0,940527.6563903342,940527.6563903342,1.0,940527.6563903342,940527.6563903342,2015-02-28,2014-11-01,3
run_20260811T161321Z_ebb0c846,one_step_201504,one_step_ex_ante,naive_last,2008-01,2015-03,2015-04,2015-04,0.0009235999314114451,,1.0,886117.0,886117.0,33.7354658743813,40.580471417786505,33.7354658743813,4.91005228786137,3.8219756925934503,,-886117.0,1.0,886117.0,886117.0,33.7354658743813,40.580471417786505,33.7354658743813,4.91005228786137,3.8219756925934503,,-886117.0,1.0,53524.0,53524.0,2.0377185805716227,2.058693773339831,2.0377185805716227,0.2965811948709842,0.23085825796184006,,-53524.0,-15.55550780958075,-15.55550780958075,1.0,6929409.917096052,6929409.917096052,1.0,6929409.917096052,6929409.917096052,2015-03-31,2014-12-01,3
run_20260811T161321Z_ebb0c846,one_step_201504,one_step_ex_ante,seasonal_naive,2008-01,2015-03,2015-04,2015-04,0.0012661999789997935,,1.0,53524.0,53524.0,2.0377185805716227,2.058693773339831,2.0377185805716227,0.2965811948709842,0.23085825796184006,,-53524.0,1.0,53524.0,53524.0,2.0377185805716227,2.058693773339831,2.0377185805716227,0.2965811948709842,0.23085825796184006,,-53524.0,1.0,53524.0,53524.0,2.0377185805716227,2.058693773339831,2.0377185805716227,0.2965811948709842,0.23085825796184006,,-53524.0,0.0,0.0,1.0,714346.6009831913,714346.6009831913,1.0,714346.6009831913,714346.6009831913,2015-03-31,2014-12-01,3
run_20260811T161321Z_ebb0c846,one_step_201504,one_step_ex_ante,drift,2008-01,2015-03,2015-04,2015-04,0.0010821000905707479,,1.0,858752.6626506024,858752.6626506024,32.693674927107224,39.08241354636544,32.693674927107224,4.758424086158637,3.70394857857428,,-858752.6626506024,1.0,858752.6626506024,858752.6626506024,32.693674927107224,39.08241354636544,32.693674927107224,4.758424086158637,3.70394857857428,,-858752.6626506024,1.0,53524.0,53524.0,2.0377185805716227,2.058693773339831,2.0377185805716227,0.2965811948709842,0.23085825796184006,,-53524.0,-15.044254215877036,-15.044254215877036,1.0,11492203.354243014,11492203.354243014,1.0,11492203.354243014,11492203.354243014,2015-03-31,2014-12-01,3
run_20260811T161321Z_ebb0c846,one_step_201504,one_step_ex_ante,same_month_historical_mean,2008-01,2015-03,2015-04,2015-04,0.0016079999040812254,,1.0,500730.57142857136,500730.57142857136,19.063373239299118,21.071878679944138,19.063373239299118,2.7745921676764893,2.159737452885373,,-500730.57142857136,1.0,500730.57142857136,500730.57142857136,19.063373239299118,21.071878679944138,19.063373239299118,2.7745921676764893,2.159737452885373,,-500730.57142857136,1.0,53524.0,53524.0,2.0377185805716227,2.058693773339831,2.0377185805716227,0.2965811948709842,0.23085825796184006,,-53524.0,-8.35525318415237,-8.35525318415237,1.0,1374287.815350769,1374287.815350769,1.0,1374287.815350769,1374287.815350769,2015-03-31,2014-12-01,3
run_20260811T161321Z_ebb0c846,one_step_201504,one_step_ex_ante,seasonal_moving_average_3,2008-01,2015-03,2015-04,2015-04,0.013966699945740402,,1.0,218648.3333333335,218648.3333333335,8.324186746961201,8.685693417115822,8.324186746961201,1.2115496591538244,0.9430680319033161,,-218648.3333333335,1.0,218648.3333333335,218648.3333333335,8.324186746961201,8.685693417115822,8.324186746961201,1.2115496591538244,0.9430680319033161,,-218648.3333333335,1.0,53524.0,53524.0,2.0377185805716227,2.058693773339831,2.0377185805716227,0.2965811948709842,0.23085825796184006,,-53524.0,-3.0850521884263786,-3.0850521884263786,1.0,933895.6126456319,933895.6126456319,1.0,933895.6126456319,933895.6126456319,2015-03-31,2014-12-01,3
run_20260811T161321Z_ebb0c846,one_step_201505,one_step_ex_ante,naive_last,2008-01,2015-04,2015-05,2015-05,0.0010664000874385238,,1.0,2013009.0,2013009.0,53.324558087614534,72.71095609784113,53.324558087614534,11.149068130714573,8.70347664645723,,-2013009.0,1.0,2013009.0,2013009.0,53.324558087614534,72.71095609784113,53.324558087614534,11.149068130714573,8.70347664645723,,-2013009.0,1.0,88870.0,88870.0,2.3541640783753595,2.326776015801236,2.3541640783753595,0.49220728013466614,0.38423969767182065,,88870.0,-21.651164622482277,-21.651164622482277,1.0,6887551.336349452,6887551.336349452,1.0,6887551.336349452,6887551.336349452,2015-04-30,2015-01-01,3
run_20260811T161321Z_ebb0c846,one_step_201505,one_step_ex_ante,seasonal_naive,2008-01,2015-04,2015-05,2015-05,0.0012601999333128333,,1.0,88870.0,88870.0,2.3541640783753595,2.326776015801236,2.3541640783753595,0.49220728013466614,0.38423969767182065,,88870.0,1.0,88870.0,88870.0,2.3541640783753595,2.326776015801236,2.3541640783753595,0.49220728013466614,0.38423969767182065,,88870.0,1.0,88870.0,88870.0,2.3541640783753595,2.326776015801236,2.3541640783753595,0.49220728013466614,0.38423969767182065,,88870.0,0.0,0.0,1.0,709626.1272722245,709626.1272722245,1.0,709626.1272722245,709626.1272722245,2015-04-30,2015-01-01,3
run_20260811T161321Z_ebb0c846,one_step_201505,one_step_ex_ante,drift,2008-01,2015-04,2015-05,2015-05,0.0010738000273704529,,1.0,1984948.619047619,1984948.619047619,52.5812392976559,71.33588567309101,52.5812392976559,10.99365546290638,8.58215435216558,,-1984948.619047619,1.0,1984948.619047619,1984948.619047619,52.5812392976559,71.33588567309101,52.5812392976559,10.99365546290638,8.58215435216558,,-1984948.619047619,1.0,88870.0,88870.0,2.3541640783753595,2.326776015801236,2.3541640783753595,0.49220728013466614,0.38423969767182065,,88870.0,-21.335418240661852,-21.335418240661852,1.0,11490425.869522227,11490425.869522227,1.0,11490425.869522227,11490425.869522227,2015-04-30,2015-01-01,3
run_20260811T161321Z_ebb0c846,one_step_201505,one_step_ex_ante,same_month_historical_mean,2008-01,2015-04,2015-05,2015-05,0.0016995000187307596,,1.0,572147.2857142859,572147.2857142859,15.156167295696358,16.39888880679272,15.156167295696356,3.1688427966452166,2.4737447967436705,,-572147.2857142859,1.0,572147.2857142859,572147.2857142859,15.156167295696358,16.39888880679272,15.156167295696356,3.1688427966452166,2.4737447967436705,,-572147.2857142859,1.0,88870.0,88870.0,2.3541640783753595,2.326776015801236,2.3541640783753595,0.49220728013466614,0.38423969767182065,,88870.0,-5.438025044607696,-5.438025044607696,1.0,1377735.2197326226,1377735.2197326226,1.0,1377735.2197326226,1377735.2197326226,2015-04-30,2015-01-01,3
run_20260811T161321Z_ebb0c846,one_step_201505,one_step_ex_ante,seasonal_moving_average_3,2008-01,2015-04,2015-05,2015-05,0.014070000033825636,,1.0,182958.3333333335,182958.3333333335,4.84656167629975,4.966924198651093,4.846561676299751,1.0133163455381085,0.7910414615341538,,-182958.3333333335,1.0,182958.3333333335,182958.3333333335,4.84656167629975,4.966924198651093,4.846561676299751,1.0133163455381085,0.7910414615341538,,-182958.3333333335,1.0,88870.0,88870.0,2.3541640783753595,2.326776015801236,2.3541640783753595,0.49220728013466614,0.38423969767182065,,88870.0,-1.0587187277296444,-1.0587187277296444,1.0,927644.9646327058,927644.9646327058,1.0,927644.9646327058,927644.9646327058,2015-04-30,2015-01-01,3
